,ratio,rndint,dataset,learning_rate,batchsize,epochs,loss,time,mape,r2,mape_test,r2_test,mape_interpolation,r2_interpolation
0,0.5,395.0,Grid1296,0.001,6.0,200.0,27.53863525390625,18.831875562667847,0.0459595005693641,0.37614049558173135,0.04963424884658423,0.24564997364079588,0.07808511218829257,-0.40376001726524624
1,0.5,395.0,Grid2401,0.001,881.0,200.0,73.71269226074219,0.46472859382629395,0.10710766880443218,0.2635091207278867,0.11107654556110068,0.212450260263364,0.12889116956853897,-0.8148719242173312
2,0.5,395.0,Sobol1,0.001,6.0,200.0,9.9261474609375,34.35010766983032,0.014356567941394527,0.9847205246573582,0.014946936429540461,0.9837535229738741,0.018152868851402004,0.9588365562745474
3,0.5,395.0,Sobol2,0.001,5.0,200.0,19.083972930908203,34.43317008018494,0.01868751150552354,0.97202648146199,0.02036258569698072,0.9644530015903389,0.02135048227885283,0.9456091843076218
