,ratio,rndint,dataset,kernel,length_scale,nu,alpha,periodicity,rmse_test,mape_test,r2_test,rmse_interpolation,mape_interpolation,r2_interpolation
0,0.4,678.0,Grid1296,RBF,1.0,-,-,-,22.47474816497709,0.020474541601803082,0.9071766283607247,258.8184603032898,0.3140588457963572,-5.657800960192567
1,0.4,678.0,Grid1296,Matern,1.0,1.5,-,-,9.004616758914926,0.008828264214870726,0.9850995927418925,60.653811553494016,0.05539316109233317,0.6343576393818526
2,0.4,678.0,Grid1296,RQ,1.0,-,1.0,-,18.046228920298883,0.014492350884062713,0.9401532465935455,51.14305767399623,0.0587621552239963,0.7400357143759502
3,0.4,678.0,Grid1296,ESS,1.0,-,-,1.0,680.7226333121299,1.0,-84.15458810019649,677.0232157242876,0.9942819359147688,-44.55619376347812
4,0.4,678.0,Grid2401,RBF,1.0,-,-,-,94.07054670368129,0.07366169804556731,-0.9060670794521886,420.6358353449717,0.5496473326636176,-15.90519672723558
5,0.4,678.0,Grid2401,Matern,1.0,1.5,-,-,28.93405463442663,0.01763794973482426,0.8196776996853193,30.14665945083081,0.03439909735117862,0.913166744973756
6,0.4,678.0,Grid2401,RQ,1.0,-,1.0,-,24.816501804270228,0.016390749249605457,0.8673485599397759,85.37016512401658,0.08727197637017571,0.30366225918857026
7,0.4,678.0,Grid2401,ESS,1.0,-,-,1.0,704.0768842808999,1.0,-105.77535322217791,671.3567290709129,0.9916647145833821,-42.064001680828405
8,0.4,678.0,Sobol1,RBF,1.0,-,-,-,14.899966588041577,0.0151058894407149,0.9809556760175486,25.738047641152786,0.02145486038317324,0.9266801857506254
9,0.4,678.0,Sobol1,Matern,1.0,1.5,-,-,12.29977822801106,0.012032586891002459,0.9870225449325196,20.317413866356215,0.016709853608503536,0.9543114884495221
10,0.4,678.0,Sobol1,RQ,1.0,-,1.0,-,19.44864610968542,0.019168611653533518,0.9675530619333372,21.97870949870929,0.01960882496398103,0.9465343891780266
11,0.4,678.0,Sobol1,ESS,1.0,-,-,1.0,663.0670798426651,0.9965988810356756,-36.71463464683616,679.3683887199776,0.9965191580778513,-50.08352117180447
12,0.4,678.0,Sobol2,RBF,1.0,-,-,-,27.987974820289192,0.026429528201752032,0.9399290865247867,34.09892013283929,0.02721550838101456,0.8695183195271118
13,0.4,678.0,Sobol2,Matern,1.0,1.5,-,-,18.589010709559915,0.016867224155011698,0.9735007341391538,22.387767109008696,0.018494468970691468,0.9437542320337966
14,0.4,678.0,Sobol2,RQ,1.0,-,1.0,-,24.83611144791754,0.024207083197189828,0.952697021550943,23.61373414268735,0.020995901659398793,0.9374254653226277
