,ratio,rndint,dataset,kernel,length_scale,nu,alpha,periodicity,rmse_test,mape_test,r2_test,rmse_interpolation,mape_interpolation,r2_interpolation
34,0.15,561.0,Grid1296,RQ,1.0,-,1.0,-,11.731323248995198,0.008763888837488918,0.9718355884306293,49.10719851187906,0.05727779722363475,0.7653491160427198
35,0.15,561.0,Grid1296,ESS,1.0,-,-,1.0,688.8042793222663,1.0,-96.09533219547144,665.2320304951887,0.9663641330308481,-42.06041198294077
36,0.15,561.0,Grid2401,RBF,1.0,-,-,-,81.74320407191954,0.057535097760049,-0.32496093489222555,457.37525780044695,0.6150857924186892,-18.211010209785194
37,0.15,561.0,Grid2401,Matern,1.0,1.5,-,-,40.025940444518774,0.01890173670326083,0.6823251378843993,29.34397437438723,0.03445915945093672,0.920924355971797
38,0.15,561.0,Grid2401,RQ,1.0,-,1.0,-,33.872486556023425,0.01794113606936002,0.7724934427262091,86.16863607970126,0.09009110028908236,0.31812729568780407
39,0.15,561.0,Grid2401,ESS,1.0,-,-,1.0,705.3739836462534,1.0,-97.65943759302398,651.6433586348072,0.9511973635361594,-37.99642681251019
40,0.15,561.0,Sobol1,RBF,1.0,-,-,-,19.235072124872165,0.014681359665961444,0.9729960901416456,26.252667353689972,0.02097400504789186,0.9220863059830481
41,0.15,561.0,Sobol1,Matern,1.0,1.5,-,-,12.1987269363202,0.010391819981783866,0.9891390445768753,20.407840382882707,0.016187100633724392,0.952917336654103
42,0.15,561.0,Sobol1,RQ,1.0,-,1.0,-,16.895975111629898,0.016329533433874735,0.9791644229153792,21.371862695727486,0.018078029925888882,0.9483641090582728
43,0.15,561.0,Sobol1,ESS,1.0,-,-,1.0,664.5790320868236,0.9957070201762086,-31.235341922041954,680.2058495820255,0.9944897500125701,-51.30553504674443
44,0.15,561.0,Sobol2,RBF,1.0,-,-,-,22.710936959188654,0.020955174069214988,0.9598293123086479,29.62451408554137,0.02301730654663658,0.8972235013383988
45,0.15,561.0,Sobol2,Matern,1.0,1.5,-,-,14.571044723876405,0.01386089479019439,0.9834643776361918,20.53536938427204,0.016522645688006928,0.9506148490518036
46,0.15,561.0,Sobol2,RQ,1.0,-,1.0,-,19.824639423195855,0.018623786118245576,0.9693909566124105,20.53206203692854,0.017240351510690182,0.95063075533445
47,0.15,561.0,Sobol2,ESS,1.0,-,-,1.0,662.0423817895787,0.9844749431674233,-33.135852077618544,680.7451875980635,0.9937413116008713,-53.27008562863505
48,0.15,237.0,Grid1296,RBF,1.0,-,-,-,663.9868744924277,0.9999999999999962,-80.66293512626352,678.8509865037537,0.9999761003155104,-43.781317733689654
49,0.15,237.0,Grid1296,Matern,1.0,1.5,-,-,8.546194627985031,0.008553089042934812,0.9864714405483473,64.01601505924071,0.05826251439710592,0.6017780135162557
50,0.15,237.0,Grid1296,RQ,1.0,-,1.0,-,19.410246291429058,0.01629991954718716,0.9302140349637457,50.19207413901215,0.05855129304339771,0.7551961476645855
51,0.15,237.0,Grid1296,ESS,1.0,-,-,1.0,20.835859196568347,0.018508062070721462,0.9195865261049468,384.68848317650134,0.49345115905206793,-13.380246519937542
52,0.15,237.0,Grid2401,RBF,1.0,-,-,-,703.9175211618942,0.9999999999999963,-96.97812785235462,672.2166799670582,0.9998862360056834,-40.51642582275546
53,0.15,237.0,Grid2401,Matern,1.0,1.5,-,-,26.467317467106554,0.016500056625299953,0.8614822465323,36.64004081302869,0.04325495133111655,0.876657346836182
54,0.15,237.0,Grid2401,RQ,1.0,-,1.0,-,26.38869178396605,0.016793127654602388,0.8623040053781877,87.89728548332343,0.09228951573236731,0.29017332707345045
55,0.15,237.0,Grid2401,ESS,1.0,-,-,1.0,75.86160630452345,0.07017365770306871,-0.1379669648233408,498.97459895227337,0.6780778556930277,-21.874850486601133
56,0.15,237.0,Sobol1,RBF,1.0,-,-,-,660.2061461179346,0.9999999999965177,-36.007141413786876,682.1167307568153,0.9998009053542475,-52.21700248516239
57,0.15,237.0,Sobol1,Matern,1.0,1.5,-,-,15.031929088037412,0.012732378072056974,0.9808152629827874,20.6975673010307,0.016366250354635053,0.9510027605936513
58,0.15,237.0,Sobol1,RQ,1.0,-,1.0,-,17.35498311066143,0.016361939283389797,0.9744274047827434,21.531948677504722,0.018171273054773694,0.9469726801915845
59,0.15,237.0,Sobol1,ESS,1.0,-,-,1.0,21.267520242480067,0.018804318447895447,0.9615974446935641,26.25031779647761,0.020862884946431924,0.9211862238738583
60,0.15,237.0,Sobol2,RBF,1.0,-,-,-,22.272503468942244,0.020259579365791074,0.9646601493699426,26.44986501523712,0.021302951714446527,0.9187191469353114
61,0.15,237.0,Sobol2,Matern,1.0,1.5,-,-,16.995717413482502,0.015368542573821265,0.9794218825305289,19.79585461959015,0.016118875485800172,0.9544708183359396
62,0.15,237.0,Sobol2,RQ,1.0,-,1.0,-,21.71217959286799,0.019613344292721654,0.9664159177952797,19.957255007361496,0.01684874596994343,0.9537253709207689
63,0.15,237.0,Sobol2,ESS,1.0,-,-,1.0,22.272503640118067,0.020259579599744997,0.9646601488267321,26.449865192646232,0.02130295194539399,0.9187191458449494
64,0.15,588.0,Grid1296,RBF,1.0,-,-,-,21.7590432782846,0.01850271566078225,0.8663467797526891,392.2960482770373,0.5033834109689777,-14.034527492619478
65,0.15,588.0,Grid1296,Matern,1.0,1.5,-,-,5.969742768156386,0.006631584232887384,0.9899396967636658,65.78865151258009,0.05912221899226092,0.5771718566663033
66,0.15,588.0,Grid1296,RQ,1.0,-,1.0,-,7.152981536228004,0.0068359635608071885,0.9855564468735641,48.98071310000001,0.05711370064643401,0.7656245471894837
67,0.15,588.0,Grid1296,ESS,1.0,-,-,1.0,3.603902046151503,0.004120389105750678,0.9963335497883162,67.05324432810198,0.05490842576183358,0.5607603787777428
68,0.15,588.0,Grid2401,RBF,1.0,-,-,-,83.3126308305184,0.060941833305567225,-0.5452563286759036,477.6137399351789,0.6446603243914376,-19.977124772890384
69,0.15,588.0,Grid2401,Matern,1.0,1.5,-,-,32.65542344970315,0.017356877989637493,0.762595212394809,35.17600600923388,0.04080165267324733,0.8862149011972307
70,0.15,588.0,Grid2401,RQ,1.0,-,1.0,-,18.61740260606458,0.013364560688651213,0.9228355944993645,87.11997285256953,0.0914505950835245,0.30204439349378753
71,0.15,588.0,Grid2401,ESS,1.0,-,-,1.0,20.011030938167615,0.012388158895846468,0.9108507363733697,268.23987703525125,0.17448843368420913,-5.616663065598974
72,0.15,588.0,Sobol1,RBF,1.0,-,-,-,17.409713054250105,0.016631290211339,0.9754209624631056,24.08767560355336,0.01990232470362209,0.9337132149792302
73,0.15,588.0,Sobol1,Matern,1.0,1.5,-,-,14.673788851591004,0.012695647464288974,0.982539117995479,19.97485884749452,0.015851941176206672,0.9544168213682228
74,0.15,588.0,Sobol1,RQ,1.0,-,1.0,-,19.726144829655926,0.017815885683487753,0.9684451528151548,21.091115552273358,0.017647556143844754,0.9491798116377292
75,0.15,588.0,Sobol1,ESS,1.0,-,-,1.0,666.0726551112734,0.992491812104176,-34.97699249457041,680.2085486902471,0.9943292151317825,-51.85929173970705
76,0.15,588.0,Sobol2,RBF,1.0,-,-,-,23.705274773219514,0.017016013730879416,0.9482362667529052,23.89156625901795,0.019751510494904607,0.9323299762616746
77,0.15,588.0,Sobol2,Matern,1.0,1.5,-,-,19.759077130021176,0.011939080704960596,0.9640359232224837,19.81523507574204,0.01574166678239315,0.9534515158030197
78,0.15,588.0,Sobol2,RQ,1.0,-,1.0,-,20.89020814853254,0.016345982294900366,0.9598004549864175,20.114843081656833,0.016829906422310217,0.9520332401103035
79,0.15,588.0,Sobol2,ESS,1.0,-,-,1.0,667.2083971058767,0.9919292385796957,-40.007057766148755,680.8161904205746,0.993840598663319,-53.949891042366794
80,0.15,951.0,Grid1296,RBF,1.0,-,-,-,27.11249295203296,0.02257765267640654,0.8881199130566931,394.17206849802244,0.5062151107902596,-14.046019001864533
81,0.15,951.0,Grid1296,Matern,1.0,1.5,-,-,7.368181362311413,0.007445441797224059,0.9917370617875715,65.13553687145351,0.05906277279525277,0.5891475251564218
82,0.15,951.0,Grid1296,RQ,1.0,-,1.0,-,17.249484130152563,0.013201932447801065,0.9547137756454318,49.88396583083383,0.05818278050294959,0.7590250719403366
83,0.15,951.0,Grid1296,ESS,1.0,-,-,1.0,688.9684596027463,1.0,-71.24579465751084,679.6086161141429,0.9999999586830228,-43.726783330673754
84,0.15,951.0,Grid2401,RBF,1.0,-,-,-,97.39521495695675,0.06659729826274796,-0.9057496799383773,486.5207281766349,0.6579750598516464,-20.732623972143
85,0.15,951.0,Grid2401,Matern,1.0,1.5,-,-,32.445861093153596,0.017008081572002696,0.7885005590624534,34.26271906248417,0.0403061233803524,0.8922162920344592
86,0.15,951.0,Grid2401,RQ,1.0,-,1.0,-,20.83371741448255,0.013850244623958223,0.9127984603633483,87.11578221097751,0.09140671188771761,0.30320800845549967
87,0.15,951.0,Grid2401,ESS,1.0,-,-,1.0,706.7784743098922,1.0,-99.35921205214309,672.4513491428022,0.9999970755400882,-40.517501310351854
88,0.15,951.0,Sobol1,RBF,1.0,-,-,-,14.912973621202653,0.014979250563983674,0.9848874594482134,24.436800450712326,0.02014392179995118,0.9328548163025906
89,0.15,951.0,Sobol1,Matern,1.0,1.5,-,-,11.824104862579809,0.011471139437761589,0.9904995205004069,20.229310339669166,0.016120497396474646,0.9539861751036245
90,0.15,951.0,Sobol1,RQ,1.0,-,1.0,-,18.414818026496743,0.01771659150179174,0.9769567440877908,21.25981134440533,0.018029542153437658,0.9491787907901474
91,0.15,951.0,Sobol1,ESS,1.0,-,-,1.0,671.995019234691,0.9922585323766535,-29.68605705079397,680.465975748104,0.9939131249266774,-51.06417739108922
92,0.15,951.0,Sobol2,RBF,1.0,-,-,-,28.2747823675836,0.024924247076065973,0.9252721351293809,28.75229528591567,0.023424167178703836,0.9019271849757456
93,0.15,951.0,Sobol2,Matern,1.0,1.5,-,-,19.04274688694186,0.017308431214446737,0.9661044081237801,20.580930072239834,0.016906855136510072,0.9497502858760104
94,0.15,951.0,Sobol2,RQ,1.0,-,1.0,-,20.858667514055497,0.019361714593155506,0.9593315935680737,20.257747230336957,0.017157020531655114,0.9513160400004828
95,0.15,951.0,Sobol2,ESS,1.0,-,-,1.0,665.5177106018118,0.9940952359472738,-40.40027888873522,679.7552222813474,0.9916718000288557,-53.81617235229359
96,0.15,490.0,Grid1296,RBF,1.0,-,-,-,16.993716087125833,0.017917413709211464,0.9444908782328386,396.73485882479275,0.5096915139967026,-14.30846714873438
97,0.15,490.0,Grid1296,Matern,1.0,1.5,-,-,6.844166848603148,0.007476825733102336,0.9909961382834006,65.30438852267096,0.059200340692333056,0.5852219945229133
98,0.15,490.0,Grid1296,RQ,1.0,-,1.0,-,17.26202258019457,0.013513867791958194,0.9427242215550811,49.773890551948895,0.05812818727014804,0.7590459883464594
99,0.15,490.0,Grid1296,ESS,1.0,-,-,1.0,670.4728627259663,1.0,-85.40722320965955,679.0570038357,1.0,-43.84803817974413
100,0.15,490.0,Grid2401,RBF,1.0,-,-,-,93.93002834387315,0.06944590232324495,-1.1406477990535144,481.445569814381,0.6511070745537539,-20.42398723608447
101,0.15,490.0,Grid2401,Matern,1.0,1.5,-,-,36.499548954269606,0.018219781716689473,0.6767702642108424,33.344824158393585,0.038858922578162626,0.8972308476354566
102,0.15,490.0,Grid2401,RQ,1.0,-,1.0,-,25.312703736225572,0.015368727988208673,0.8445418897498522,87.60968489616985,0.09180887120143515,0.2905690226256453
103,0.15,490.0,Grid2401,ESS,1.0,-,-,1.0,698.6607043563893,1.0,-117.43196815697256,672.011834884079,1.0,-40.740702546603515
104,0.15,490.0,Sobol1,RBF,1.0,-,-,-,13.869301003637666,0.012789287067080945,0.9852069732725542,24.63280994609688,0.02051450741627698,0.9309703265813664
105,0.15,490.0,Sobol1,Matern,1.0,1.5,-,-,9.375527618300348,0.009445256654995994,0.9932401146609745,19.85276277225102,0.015783368223831397,0.9551616303769904
106,0.15,490.0,Sobol1,RQ,1.0,-,1.0,-,14.753294851852608,0.01414654463467914,0.9832611376233868,21.099116436027487,0.01776290144821764,0.9493550153081098
107,0.15,490.0,Sobol1,ESS,1.0,-,-,1.0,672.4329275113928,0.9984304585084283,-33.77329444072232,680.3862214816285,0.9939449493449933,-51.664616596915096
108,0.15,490.0,Sobol2,RBF,1.0,-,-,-,26.57490413617873,0.025164550151626785,0.9476127579546995,30.256989065818676,0.02328887128481547,0.8930473550509905
109,0.15,490.0,Sobol2,Matern,1.0,1.5,-,-,18.388914531561152,0.017421962399572777,0.9749161433140453,20.79421172082957,0.01655306776743853,0.9494844558431275
110,0.15,490.0,Sobol2,RQ,1.0,-,1.0,-,22.775473603336874,0.02115935212658739,0.961521604381462,20.939640576455943,0.017619548387239236,0.9487754020675216
111,0.15,490.0,Sobol2,ESS,1.0,-,-,1.0,670.1640484949402,0.9899581560769024,-32.315349550835265,680.0598002992909,0.9913564384764902,-53.02991940640887
112,0.15,395.0,Grid1296,RBF,1.0,-,-,-,22.544026828709,0.02065240502208545,0.9262416627302384,388.18836470573217,0.49790477320706206,-13.583948798226038
113,0.15,395.0,Grid1296,Matern,1.0,1.5,-,-,10.278402256091557,0.009679839714432712,0.9846679808444346,64.6462625704551,0.059026672040136945,0.5955387249768866
114,0.15,395.0,Grid1296,RQ,1.0,-,1.0,-,21.241611387397622,0.017099599349950947,0.9345178317898333,50.198824707104876,0.05859812078657119,0.7561194300038973
115,0.15,395.0,Grid1296,ESS,1.0,-,-,1.0,22.544016272655064,0.02065239965209177,0.926241731803684,388.18820601899887,0.4979045535430538,-13.583936874742847
116,0.15,395.0,Grid2401,RBF,1.0,-,-,-,91.29768494732612,0.06973620651912486,-0.8165769256069613,488.0193698871696,0.6604026147028572,-20.921025718342378
117,0.15,395.0,Grid2401,Matern,1.0,1.5,-,-,31.077860248654076,0.018115496016410156,0.7895075699588084,34.529360897562576,0.04026635104876405,0.8902602839655499
118,0.15,395.0,Grid2401,RQ,1.0,-,1.0,-,21.725787599490335,0.013996844055939995,0.8971308096164148,86.5560863808221,0.09080880278411119,0.31042425832647347
119,0.15,395.0,Grid2401,ESS,1.0,-,-,1.0,91.29768101715297,0.06973620331737687,-0.8165767692073396,488.01936091703817,0.6604026018137654,-20.921024912495344
120,0.15,395.0,Sobol1,RBF,1.0,-,-,-,13.645155666439706,0.01305662719574697,0.985491335656046,23.444893937143526,0.019739770966707808,0.9373396491730192
121,0.15,395.0,Sobol1,Matern,1.0,1.5,-,-,9.002891085780972,0.008580598110473977,0.9936841117560029,19.914397348654234,0.01586714668878012,0.9547904052680198
122,0.15,395.0,Sobol1,RQ,1.0,-,1.0,-,13.828000708057827,0.012946768173075796,0.9850998983713539,20.905388324383246,0.017651747072109533,0.9501789638366417
123,0.15,395.0,Sobol1,ESS,1.0,-,-,1.0,13.645152307987837,0.013056624517102548,0.9854913427980158,23.444890853407948,0.01973976809950873,0.9373396656566032
124,0.15,395.0,Sobol2,RBF,1.0,-,-,-,23.334204719450412,0.0249821345033625,0.962688413940515,31.96863977699924,0.024431217093356595,0.8818042318529735
125,0.15,395.0,Sobol2,Matern,1.0,1.5,-,-,16.178846071944157,0.016411326086161544,0.9820628768748539,20.716832356890944,0.016681813928436692,0.9503635955309062
126,0.15,395.0,Sobol2,RQ,1.0,-,1.0,-,21.529501004061743,0.022241514804881506,0.9682366989063024,20.569656082527306,0.017546073405176492,0.9510663431170792
127,0.15,395.0,Sobol2,ESS,1.0,-,-,1.0,23.334202166205042,0.024982131851776702,0.9626884221058354,31.968636709284752,0.024431214851362525,0.8818042545371325
128,0.15,877.0,Grid1296,RBF,1.0,-,-,-,22.4199145845707,0.019841535829063693,0.8607593103707948,385.5363084133164,0.4946405003936484,-13.524477360430895
129,0.15,877.0,Grid1296,Matern,1.0,1.5,-,-,5.616812798124343,0.006707417762520886,0.9912606696252976,64.78253785257911,0.05842942341422673,0.5899036917491332
130,0.15,877.0,Grid1296,RQ,1.0,-,1.0,-,9.449217738345636,0.008773641237688031,0.9752662497414477,49.171707601985716,0.057261997254788,0.7637343824838541
131,0.15,877.0,Grid1296,ESS,1.0,-,-,1.0,21.710654496204427,0.019468424969229594,0.8694297937072748,374.66498587893034,0.4797346992230844,-12.716905960205446
132,0.15,877.0,Grid2401,RBF,1.0,-,-,-,92.50544548585233,0.06992534000239971,-0.7716579123598184,481.72684983448977,0.6519805433920205,-20.331934106980775
133,0.15,877.0,Grid2401,Matern,1.0,1.5,-,-,34.950716303807766,0.01663674320044063,0.7470949903873382,33.35165611633906,0.03855576005237895,0.897749995522392
134,0.15,877.0,Grid2401,RQ,1.0,-,1.0,-,24.676040417126035,0.015440703476265452,0.8739345100382377,87.68488204592597,0.09200909153537415,0.29323022033726975
135,0.15,877.0,Grid2401,ESS,1.0,-,-,1.0,90.61526651399888,0.06695935674433182,-0.6999964500783689,475.91984737525934,0.6434842251095356,-19.820739983779387
136,0.15,877.0,Sobol1,RBF,1.0,-,-,-,11.91702677082424,0.012545091246291353,0.9875248099378285,23.855189566497902,0.01989560469355989,0.9345957865493107
137,0.15,877.0,Sobol1,Matern,1.0,1.5,-,-,9.236556151098041,0.009392005856336465,0.992505692814483,19.990526451216386,0.015869495499881283,0.9540708459958297
138,0.15,877.0,Sobol1,RQ,1.0,-,1.0,-,13.28788094900818,0.012228516424555462,0.9844896071475796,20.86096383336389,0.017449050766023783,0.9499840268272486
139,0.15,877.0,Sobol1,ESS,1.0,-,-,1.0,11.395696170509183,0.012098218430061761,0.9885924320511817,23.31789983352779,0.019355593133520005,0.9375088023766684
140,0.15,877.0,Sobol2,RBF,1.0,-,-,-,24.327717922480062,0.024694295163897876,0.954144710613522,28.927112286318895,0.023067680578170983,0.9021710327187245
141,0.15,877.0,Sobol2,Matern,1.0,1.5,-,-,16.817931346440872,0.0159892624682315,0.9780854858840491,20.40082653509078,0.01633424970084694,0.9513421592764132
142,0.15,877.0,Sobol2,RQ,1.0,-,1.0,-,24.09201373718947,0.024340345600618197,0.9550289632591412,20.453159533075866,0.017486840999894844,0.9510922010943477
143,0.15,877.0,Sobol2,ESS,1.0,-,-,1.0,24.079690678329047,0.024468689445271516,0.9550749568408454,28.74077112661205,0.022891694359770173,0.903427352251251
144,0.15,297.0,Grid1296,RBF,1.0,-,-,-,673.3598005539974,1.0,-84.98893795539988,679.1421485056326,1.0,-43.85270748907003
145,0.15,297.0,Grid1296,Matern,1.0,1.5,-,-,6.585390602561218,0.007229431655720514,0.9917754661355687,64.90705018412552,0.05877094690130407,0.5903140784825709
146,0.15,297.0,Grid1296,RQ,1.0,-,1.0,-,15.098667782922004,0.012286915121968884,0.95676599456769,49.881423553257534,0.05808284122533265,0.7580392210971121
147,0.15,297.0,Grid1296,ESS,1.0,-,-,1.0,622.6656597050538,0.9074339759247781,-72.52889572129388,590.8834185235349,0.8105954599461526,-32.95243303205431
148,0.15,297.0,Grid2401,RBF,1.0,-,-,-,698.9538430961944,1.0,-114.41256023343959,672.027717356058,1.0,-40.71755187515688
149,0.15,297.0,Grid2401,Matern,1.0,1.5,-,-,31.09482693150148,0.017341468304114642,0.7715809248100927,35.11283214565503,0.04107405676425114,0.8861124725869493
150,0.15,297.0,Grid2401,RQ,1.0,-,1.0,-,22.144351262352277,0.01380268453833346,0.884153743466724,87.28759414707959,0.09158361664500234,0.29619963074523903
151,0.15,297.0,Grid2401,ESS,1.0,-,-,1.0,586.7412875495933,0.8143601471809391,-80.32973927006701,546.681097184365,0.7365182340015864,-26.606576828638413
152,0.15,297.0,Sobol1,RBF,1.0,-,-,-,673.7491677051153,1.0,-39.41771009666745,683.0604588506558,1.0,-52.764274379582695
153,0.15,297.0,Sobol1,Matern,1.0,1.5,-,-,7.836051165463409,0.007639571725909364,0.9945327397531337,20.04152006059406,0.015900866999704753,0.9537153681957196
154,0.15,297.0,Sobol1,RQ,1.0,-,1.0,-,13.284870602649281,0.01260550581760028,0.9842858867618514,20.912394689003364,0.017647409432338054,0.949605512645836
155,0.15,297.0,Sobol1,ESS,1.0,-,-,1.0,669.7004981941706,0.9935309524027802,-38.933416253446794,680.4413694136828,0.9942305978012749,-52.35276328233176
156,0.15,297.0,Sobol2,RBF,1.0,-,-,-,668.3168742183107,1.0,-34.9740475833981,683.539334955239,1.0,-53.85816456680918
157,0.15,297.0,Sobol2,Matern,1.0,1.5,-,-,19.05949591892868,0.015344375311591022,0.9707418223817564,20.245048454684756,0.0162322714843819,0.9518770889261795
158,0.15,297.0,Sobol2,RQ,1.0,-,1.0,-,20.909963799101448,0.01899136943114053,0.9647847307517385,20.203764143220685,0.016981781874595217,0.9520731561831111
159,0.15,297.0,Sobol2,ESS,1.0,-,-,1.0,658.7661965151736,0.9810250026263653,-33.95320976663815,671.273199520669,0.9731086227050446,-51.90696715386394
160,0.15,721.0,Grid1296,RBF,1.0,-,-,-,677.2432238818012,1.0,-64.32502069239861,679.2572426615052,1.0,-43.6422396985464
161,0.15,721.0,Grid1296,Matern,1.0,1.5,-,-,8.481795832691912,0.00899274245888409,0.9897537287776212,64.79916552234667,0.05898209713212798,0.5937286048031992
162,0.15,721.0,Grid1296,RQ,1.0,-,1.0,-,21.865011729773002,0.018149739057080165,0.9319090100210109,50.50243781800737,0.059079397515889996,0.7532244636424092
163,0.15,721.0,Grid1296,ESS,1.0,-,-,1.0,677.2432238818012,1.0,-64.32502069239861,660.815944759309,0.9670625436420608,-41.251141453766614
164,0.15,721.0,Grid2401,RBF,1.0,-,-,-,707.3678469690533,1.0,-97.79651330382838,672.4862725059634,1.0,-40.49625661112885
165,0.15,721.0,Grid2401,Matern,1.0,1.5,-,-,44.0876454014806,0.021994762241941815,0.6162178272574064,32.20979578697327,0.03626886060350894,0.90480414991723
166,0.15,721.0,Grid2401,RQ,1.0,-,1.0,-,24.202376772508448,0.015695606116075417,0.884344305082516,86.75940099551286,0.09113797335017808,0.3093227304252495
