,ratio,rndint,dataset,kernel,length_scale,nu,alpha,periodicity,rmse_test,mape_test,r2_test,rmse_interpolation,mape_interpolation,r2_interpolation
0,0.3,678.0,Grid1296,RBF,1.0,-,-,-,20.3284900816691,0.017604631705568904,0.9205025983309294,317.3974794505448,0.3953506557078398,-8.93922869995388
1,0.3,678.0,Grid1296,Matern,1.0,1.5,-,-,8.604531569612673,0.008397793146381904,0.9857571416705317,62.19766196758877,0.05660158973251205,0.6183248753972932
2,0.3,678.0,Grid1296,RQ,1.0,-,1.0,-,16.387800143084842,0.013058052025518688,0.9483364782294523,49.90991912006201,0.05781459254667904,0.7542353198520932
3,0.3,678.0,Grid1296,ESS,1.0,-,-,1.0,679.7977818096712,1.0,-87.90008497643882,676.6370604630828,0.9934996655286095,-44.17074971852648
4,0.3,678.0,Grid2401,RBF,1.0,-,-,-,99.75646078118355,0.07637593473067777,-1.0888782187374142,451.9950551544871,0.5982013300275543,-18.20900518137581
5,0.3,678.0,Grid2401,Matern,1.0,1.5,-,-,28.08897692845547,0.016867708472556694,0.8343837682265475,30.59970714990987,0.035299935556917024,0.9119616191406862
6,0.3,678.0,Grid2401,RQ,1.0,-,1.0,-,22.98842075218069,0.015464881684224628,0.889069918793591,85.73878653286428,0.08858427325167059,0.30881839456790183
7,0.3,678.0,Grid2401,ESS,1.0,-,-,1.0,704.6561571268626,1.0,-103.2282769639245,669.7119320472755,0.990010759275856,-41.17096895153543
8,0.3,678.0,Sobol1,RBF,1.0,-,-,-,14.346430321048382,0.014572922326137406,0.9829872343927445,26.00469750838694,0.021031244265414178,0.9247258307484071
9,0.3,678.0,Sobol1,Matern,1.0,1.5,-,-,12.272478198428495,0.012013458928355623,0.9875505045619595,20.302142612302458,0.01648700429522693,0.9541197150188251
10,0.3,678.0,Sobol1,RQ,1.0,-,1.0,-,18.326506757602683,0.01785603103006132,0.9722382656261029,21.399733153382844,0.018572689663154184,0.9490247840476319
11,0.3,678.0,Sobol1,ESS,1.0,-,-,1.0,659.1383410035351,0.9930166935953647,-34.91206355794514,679.2723411117051,0.9956019089065326,-50.360615645592
12,0.3,678.0,Sobol2,RBF,1.0,-,-,-,26.04940522656149,0.024815592998534208,0.9437254500160958,30.553705903143474,0.025151207283867317,0.8924030350178083
13,0.3,678.0,Sobol2,Matern,1.0,1.5,-,-,17.085316780986002,0.015175266654843516,0.975791801134814,21.11105148196294,0.017434421898776208,0.9486320820819928
14,0.3,678.0,Sobol2,RQ,1.0,-,1.0,-,22.08035438464927,0.021035157250678855,0.9595676963500075,21.732694666284456,0.01894286576751425,0.9455623473560698
15,0.3,678.0,Sobol2,ESS,1.0,-,-,1.0,665.1760386732275,0.9890090105593833,-35.69353898192009,676.3220281859624,0.985016117702348,-51.720473120311354
16,0.3,147.0,Grid1296,RBF,1.0,-,-,-,18.457967331041395,0.020275167917586948,0.9459584350722734,339.6133663312328,0.42634037485342685,-10.309190962375517
17,0.3,147.0,Grid1296,Matern,1.0,1.5,-,-,11.234475357499411,0.010007075552997572,0.9799799221140383,61.19828009865139,0.05680555176546687,0.6327680809401438
18,0.3,147.0,Grid1296,RQ,1.0,-,1.0,-,24.877138328893228,0.019293047742696003,0.9018340185622868,51.895688332562926,0.05985104101958757,0.7359266702592984
19,0.3,147.0,Grid1296,ESS,1.0,-,-,1.0,18.4579580554049,0.02027515963385862,0.9459584893870067,339.6132108589472,0.4263401649273406,-10.30918060786336
20,0.3,147.0,Grid2401,RBF,1.0,-,-,-,89.04349932662375,0.05618174343795604,-0.7985142872213313,412.35792651549167,0.5412962647063041,-15.057841049990586
21,0.3,147.0,Grid2401,Matern,1.0,1.5,-,-,37.42823701191399,0.019077937054715353,0.6822334374463291,32.173295872159436,0.0355331132126544,0.902247118967543
22,0.3,147.0,Grid2401,RQ,1.0,-,1.0,-,20.062795675134225,0.015122459398716571,0.9086954638460889,85.87944905442134,0.08887834328336618,0.3035066734051066
23,0.3,147.0,Grid2401,ESS,1.0,-,-,1.0,89.04348825005582,0.056181733257571524,-0.7985138397689153,412.35786041017934,0.5412961779677135,-15.0578359015094
24,0.3,147.0,Sobol1,RBF,1.0,-,-,-,19.49509824250087,0.0161919807013923,0.968082988475382,27.73812364721666,0.021308696853093823,0.9138456048170438
25,0.3,147.0,Sobol1,Matern,1.0,1.5,-,-,13.953218720857882,0.012217721928863199,0.9836499092242331,20.650251440082684,0.01658945710232369,0.9522499350627609
26,0.3,147.0,Sobol1,RQ,1.0,-,1.0,-,19.197899346538865,0.01740019052947768,0.9690487078229689,22.118425531080344,0.01905939930992723,0.9452187804185541
27,0.3,147.0,Sobol1,ESS,1.0,-,-,1.0,19.49508550375565,0.016191971467028478,0.9680830301866409,27.73810824849387,0.021308686782187225,0.9138457004736424
28,0.3,147.0,Sobol2,RBF,1.0,-,-,-,24.004300659940437,0.025692568638442666,0.9550622501784224,28.42213390574019,0.02361020559729014,0.9080792934335729
29,0.3,147.0,Sobol2,Matern,1.0,1.5,-,-,17.972035533872628,0.016853769554040776,0.9748100245787064,19.96311828974925,0.016572246300955117,0.9546521447344853
30,0.3,147.0,Sobol2,RQ,1.0,-,1.0,-,25.42406609888793,0.025674581942773608,0.9495892423788234,21.222717392545388,0.0188043951247398,0.9487490436973751
31,0.3,147.0,Sobol2,ESS,1.0,-,-,1.0,24.004292344010878,0.025692558679752977,0.9550622813144345,28.422123743929568,0.023610197024387828,0.9080793591626731
32,0.3,561.0,Grid1296,RBF,1.0,-,-,-,22.25466602523408,0.020514774315603116,0.9015439336825868,330.06855024381525,0.4129203959917126,-9.754747854019717
33,0.3,561.0,Grid1296,Matern,1.0,1.5,-,-,7.222298721852431,0.007708107211793187,0.9896306576707724,61.69449916820688,0.05581225835830476,0.624262252496496
34,0.3,561.0,Grid1296,RQ,1.0,-,1.0,-,14.31486628416034,0.011394330336722044,0.9592643257681205,49.61761705634207,0.05746566956085611,0.7569678396739515
35,0.3,561.0,Grid1296,ESS,1.0,-,-,1.0,684.8499536547741,1.0,-92.23761999176513,667.4453100497107,0.9718006956775156,-42.97676845950398
36,0.3,561.0,Grid2401,RBF,1.0,-,-,-,52.21625623558233,0.038669408083845294,0.4430473790356526,374.1059422974624,0.4899690916697419,-12.139616844312602
37,0.3,561.0,Grid2401,Matern,1.0,1.5,-,-,34.51393973572554,0.015914083669020914,0.7566698839683847,35.376809898189734,0.04002333035782946,0.8825019054473507
38,0.3,561.0,Grid2401,RQ,1.0,-,1.0,-,30.44249764656799,0.01702389451182868,0.8106927038430469,85.19747233620964,0.08750266729005529,0.31852973865227985
39,0.3,561.0,Grid2401,ESS,1.0,-,-,1.0,705.1447248451386,1.0,-100.56949962753067,657.7667322279576,0.9616321497140916,-39.619754753272886
40,0.3,561.0,Sobol1,RBF,1.0,-,-,-,18.136084779327092,0.016527154691784725,0.9741341316392711,26.661798159709342,0.02157234486415687,0.9213690552556197
41,0.3,561.0,Sobol1,Matern,1.0,1.5,-,-,13.042790586156025,0.011837212374483402,0.9866223129806796,20.406800593138946,0.016518549676600332,0.9539357014176215
42,0.3,561.0,Sobol1,RQ,1.0,-,1.0,-,19.084460535804787,0.018345824728455494,0.9713582358151727,21.966784692052542,0.01913147415653102,0.9466238054378591
43,0.3,561.0,Sobol1,ESS,1.0,-,-,1.0,662.9190846590874,0.9971808396809023,-33.558989275620625,679.5403574710317,0.9957143832001134,-50.079322665044074
44,0.3,561.0,Sobol2,RBF,1.0,-,-,-,21.277275004929013,0.019205768488930967,0.961017947631316,25.693250116246823,0.020847740057008925,0.9235713880893871
45,0.3,561.0,Sobol2,Matern,1.0,1.5,-,-,17.206436079559133,0.013769969706314255,0.9745073761498183,20.269598809992356,0.016353813936821112,0.9524327341989699
46,0.3,561.0,Sobol2,RQ,1.0,-,1.0,-,21.59607795911166,0.01896750832185362,0.959841039743683,21.292057937696008,0.017936748188737035,0.9475128295002022
47,0.3,561.0,Sobol2,ESS,1.0,-,-,1.0,665.9773430790189,0.9948803716659768,-37.19017038301005,680.5608021230265,0.9950053982535904,-52.62307885617454
48,0.3,237.0,Grid1296,RBF,1.0,-,-,-,674.042788560531,0.9999999999999969,-71.83630614069389,679.0016868483021,0.9999785448013192,-44.22274405701959
