,SigC,SigH,EpsC,EpsH,density
186,0.320703125,0.18916015625,0.3648437499999999,0.030234375,760.327
188,0.133203125,0.15103515625,0.98984375,0.0827343749999999,661.435
189,0.283203125,0.30353515625,0.4898437499999999,0.012734375,529.506
190,0.208203125,0.07478515625,0.7398437499999999,0.1177343749999999,671.193
191,0.058203125,0.22728515625,0.2398437499999999,0.0477343749999999,654.301
192,0.055859375,0.10576171875,0.7476562499999999,0.136328125,649.627
193,0.205859375,0.25826171875,0.2476562499999999,0.0663281249999999,593.315
194,0.2808593749999999,0.18201171875,0.99765625,0.1013281249999999,808.582
196,0.1683593749999999,0.1438867187499999,0.3726562499999999,0.013828125,650.463
197,0.318359375,0.29638671875,0.8726562499999999,0.0838281249999999,578.634
198,0.243359375,0.0676367187499999,0.6226562499999999,0.048828125,696.385
199,0.093359375,0.22013671875,1.12265625,0.1188281249999999,690.028
200,0.112109375,0.16294921875,0.5601562499999999,0.0925781249999999,666.796
201,0.262109375,0.31544921875,1.06015625,0.0225781249999999,433.442
202,0.337109375,0.08669921875,0.3101562499999999,0.127578125,755.099
203,0.187109375,0.23919921875,0.8101562499999999,0.0575781249999999,651.805
204,0.149609375,0.0485742187499999,0.93515625,0.0750781249999999,651.301
205,0.299609375,0.2010742187499999,0.4351562499999999,0.145078125,779.746
206,0.224609375,0.12482421875,0.6851562499999999,0.040078125,683.274
207,0.074609375,0.27732421875,0.18515625,0.1100781249999999,522.854
208,0.083984375,0.1343554687499999,1.02890625,0.053203125,647.135
209,0.233984375,0.28685546875,0.5289062499999999,0.1232031249999999,510.002
210,0.308984375,0.05810546875,0.7789062499999999,0.018203125,813.516
211,0.158984375,0.2106054687499999,0.2789062499999999,0.088203125,683.181
212,0.196484375,0.0962304687499999,0.4039062499999999,0.1057031249999999,655.031
213,0.3464843749999999,0.24873046875,0.90390625,0.0357031249999999,867.743
214,0.271484375,0.17248046875,0.15390625,0.1407031249999999,706.831
216,0.102734375,0.07716796875,0.2164062499999999,0.0444531249999999,648.616
217,0.252734375,0.22966796875,0.7164062499999999,0.1144531249999999,724.072
218,0.3277343749999999,0.15341796875,0.4664062499999999,0.0794531249999999,791.431
220,0.140234375,0.19154296875,0.8414062499999999,0.1319531249999999,696.887
222,0.2152343749999999,0.11529296875,1.09140625,0.0969531249999999,688.58
223,0.065234375,0.2677929687499999,0.5914062499999999,0.026953125,557.355
224,0.060546875,0.18677734375,0.3257812499999999,0.068515625,671.279
226,0.285546875,0.1105273437499999,0.5757812499999999,0.033515625,744.75
227,0.135546875,0.26302734375,1.07578125,0.1035156249999999,580.495
228,0.173046875,0.07240234375,0.7007812499999999,0.0860156249999999,653.669
229,0.3230468749999999,0.22490234375,0.20078125,0.016015625,711.992
230,0.248046875,0.14865234375,0.95078125,0.1210156249999999,736.131
231,0.098046875,0.30115234375,0.4507812499999999,0.0510156249999999,358.551
232,0.116796875,0.09146484375,1.01328125,0.024765625,650.718
233,0.266796875,0.24396484375,0.5132812499999999,0.0947656249999999,685.19
234,0.341796875,0.16771484375,0.7632812499999999,0.0597656249999999,861.967
236,0.154296875,0.12958984375,0.6382812499999999,0.1472656249999999,658.664
237,0.3042968749999999,0.28208984375,1.13828125,0.0772656249999999,653.236
238,0.229296875,0.05333984375,0.3882812499999999,0.1122656249999999,668.726
239,0.079296875,0.2058398437499999,0.8882812499999999,0.042265625,665.268
240,0.069921875,0.06287109375,0.4820312499999999,0.1166406249999999,645.778
241,0.219921875,0.21537109375,0.98203125,0.046640625,701.438
242,0.294921875,0.1391210937499999,0.2320312499999999,0.081640625,705.22
243,0.144921875,0.29162109375,0.7320312499999999,0.011640625,500.961
244,0.182421875,0.17724609375,1.10703125,0.0291406249999999,671.566
246,0.257421875,0.1009960937499999,0.8570312499999999,0.0641406249999999,731.615
247,0.107421875,0.25349609375,0.3570312499999999,0.1341406249999999,624.508
248,0.088671875,0.15818359375,0.7945312499999999,0.1078906249999999,667.463
249,0.2386718749999999,0.31068359375,0.2945312499999999,0.037890625,302.893
250,0.313671875,0.08193359375,1.04453125,0.142890625,861.638
251,0.163671875,0.23443359375,0.5445312499999999,0.0728906249999999,655.943
252,0.126171875,0.12005859375,0.16953125,0.055390625,649.895
253,0.276171875,0.2725585937499999,0.6695312499999999,0.1253906249999999,603.8
254,0.201171875,0.1963085937499999,0.4195312499999999,0.020390625,667.192
256,0.0517578125,0.196904296875,0.8277343749999999,0.0512890624999999,666.134
258,0.2767578125,0.120654296875,1.077734375,0.0162890625,789.143
259,0.1267578125,0.273154296875,0.5777343749999999,0.0862890624999999,536.114
260,0.1642578125,0.0825292968749999,0.202734375,0.1037890624999999,651.289
261,0.3142578124999999,0.235029296875,0.7027343749999999,0.0337890624999999,791.201
262,0.2392578125,0.1587792968749999,0.4527343749999999,0.1387890625,701.476
263,0.0892578125,0.311279296875,0.952734375,0.0687890625,311.624
264,0.1080078125,0.101591796875,0.5152343749999999,0.0425390624999999,647.461
265,0.2580078125,0.254091796875,1.015234375,0.1125390624999999,678.977
