,iteration,SigC,SigH,EpsC,EpsH,prediction
0,1.0,0.31,0.23,0.6,0.1,772.133056640625
1,2.0,0.351621570937056,0.2766147898462261,0.5990935496470353,0.1003668079625664,681.8067626953125
2,3.0,0.3537627594623584,0.2691800557659654,0.6001396354731344,0.1000823759858857,716.1386108398438
3,4.0,0.3283462034358023,0.2514528309841588,0.5965261283133795,0.1018849428475137,744.1734008789062
4,5.0,0.3262350846745386,0.2669341040524335,0.5964381917927134,0.1019640246386353,684.2595825195312
