,iteration,SigC,SigH,EpsC,EpsH,prediction
0,1.0,0.31,0.23,0.6,0.1,775.1388549804688
1,2.0,0.3518249444827416,0.2764323053505381,0.5990894995852681,0.1003688195286972,677.6445922851562
2,3.0,0.3551684301773454,0.2694569038883762,0.6000044832906664,0.0997664584073546,711.6815185546875
3,4.0,0.3323721080293676,0.2486319999177107,0.5978466105726014,0.1040742602215995,762.710205078125
