,iteration,SigC,SigH,EpsC,EpsH,prediction
0,1.0,0.31,0.23,0.6,0.1,765.1475830078125
1,2.0,0.3509168402150575,0.277234751879456,0.5991007390724384,0.1003629483239205,664.1936645507812
2,3.0,0.3548522303725003,0.2705272615047814,0.5998373524767727,0.1002411529015742,701.6027221679688
3,4.0,0.3545747781233883,0.2701255363633391,0.5998306475658256,0.1002444367204797,702.9761352539062
4,5.0,0.3545657186347321,0.2701132667738241,0.5998303152564651,0.1002447577384952,703.0170288085938
