,ratio,rndint,dataset,mape_test,r2_test,mape_interpolation,r2_interpolation
38,0.05,588.0,Sobol1,0.008520820861053,0.9953724980433956,0.0158299929807884,0.9525483412992176
39,0.3,510.0,Sobol1,0.0085368822964179,0.993989738374093,0.0160815902418814,0.9547802378242408
40,0.05,968.0,Sobol1,0.0085494427436677,0.9898306056410844,0.0161004145615604,0.9510017934548748
41,0.15,395.0,Sobol1,0.0085805981104739,0.9936841117560028,0.0158671466887801,0.9547904052680198
42,0.1,588.0,Sobol1,0.0085866526740664,0.9933192698710588,0.0157743428077608,0.95367412402986
43,0.1,222.0,Sobol1,0.0085868298454761,0.9919075555883542,0.0157870961781777,0.9535383805966122
44,0.1,390.0,Sobol1,0.0085947491926326,0.9940926565778762,0.0158434036578288,0.9536211250283888
45,0.05,510.0,Sobol1,0.0086140871152026,0.9930264432400516,0.015795670521817,0.952419568293772
46,0.15,711.0,Sobol1,0.0086299563713082,0.9937414111119016,0.016111811558828,0.9523440033652668
47,0.1,530.0,Sobol1,0.008639714747239,0.9917154587619356,0.0159065203343853,0.952766776085272
48,0.05,561.0,Sobol1,0.0086645762043953,0.993658146701748,0.0157975051386798,0.9528599733165768
49,0.15,222.0,Sobol1,0.0086826554820177,0.9920319237285772,0.0157116397016774,0.9543772781264892
50,0.05,490.0,Sobol1,0.0097107889275496,0.9948536833142524,0.0198792060033739,0.9311958048164894
51,0.15,390.0,Sobol1,0.0091239447115609,0.994390169997544,0.0158604492733817,0.9546063104768931
52,0.1,791.0,Sobol1,0.0087460347596928,0.9943741401241196,0.0159603349583054,0.9527932801640496
53,0.2,390.0,Sobol1,0.0090240060346826,0.9943495132956258,0.0158294116566281,0.9553188798118688
54,0.05,75.0,Sobol1,0.0088219755446078,0.9942559695425164,0.0158431777925681,0.9526199605346192
55,0.15,562.0,Sobol1,0.0091398786654373,0.9941062902663914,0.0159828205674649,0.9546009211793544
56,0.1,490.0,Sobol1,0.010131351980687,0.9940736691603468,0.0158368331664859,0.9541984155102348
57,0.15,75.0,Sobol1,0.0096700025105995,0.993997045385318,0.0160136355488872,0.9545485481673194
58,0.05,678.0,Sobol1,0.0100687315464404,0.9939944948366752,0.0196383881778134,0.9340001622741524
59,0.25,390.0,Sobol1,0.0092065826711633,0.9938476432446848,0.0159857126850162,0.955618097567892
60,0.1,75.0,Sobol1,0.0090335403141982,0.9938249727426453,0.0159485608654829,0.9530890863166444
61,0.2,562.0,Sobol1,0.0088957563216787,0.9936664393168684,0.0158533186862398,0.9551730217887298
62,0.1,936.0,Sobol1,0.0094658145407973,0.9935548090262976,0.0157906954663292,0.9540007415703337
63,0.05,395.0,Sobol1,0.0089330354996926,0.9934993545600712,0.0157655273180543,0.9535542114959946
64,0.1,582.0,Sobol1,0.0088789326167786,0.9934826585147816,0.0156496141040225,0.954060308898484
65,0.05,930.0,Sobol1,0.0093150383527354,0.9934191985161516,0.0172284254450289,0.949583489564242
66,0.1,561.0,Sobol1,0.0099069184089474,0.993373481869393,0.0158768666397045,0.953914453459142
67,0.1,759.0,Sobol1,0.0091223065326862,0.993365232231018,0.0157293398737548,0.9539923350923162
