,ratio,rndint,dataset,mape_test,r2_test,mape_interpolation,r2_interpolation
45,0.05,791.0,Sobol2,0.0955787477550937,0.5231740807104881,0.0937270733172588,0.3764972633440998
46,0.2,816.0,Sobol1,0.0956621053367559,0.5359774390587598,0.0932811998735417,0.412920850579493
47,0.25,928.0,Sobol1,0.0958031276248752,0.5272486038766919,0.0932028076576219,0.4160967734862928
48,0.3,816.0,Sobol1,0.0959213795649838,0.5165234854899747,0.0938549152409509,0.4108840870964499
49,0.1,78.0,Sobol1,0.0961028206680496,0.5231769017147074,0.0931799032202365,0.4051285829079717
50,0.05,928.0,Sobol1,0.0970551192598886,0.6500630994454181,0.0926147291003686,0.4135910315540898
51,0.05,390.0,Sobol2,0.1126297854554171,0.6462846679597969,0.0936839474813289,0.3877303724069699
52,0.05,35.0,Sobol1,0.1062082980591785,0.6454431588700185,0.0924475487962202,0.417297409699754
53,0.1,35.0,Sobol1,0.1007214642534145,0.6351473817785767,0.0924340807280924,0.4245815008763929
54,0.05,180.0,Sobol2,0.1163993319264936,0.6253383137535617,0.0933495514317077,0.3936193765544856
55,0.05,111.0,Sobol2,0.1252748142923787,0.6139421119841446,0.0938826268126329,0.3861683579718427
56,0.1,180.0,Sobol2,0.1260996173977641,0.6117386377430654,0.0935146847675821,0.4074095331149404
57,0.05,968.0,Sobol2,0.1019513436888059,0.6115813672732751,0.0934570361475729,0.3851403722801552
58,0.05,395.0,Sobol1,0.1000579979566273,0.6094992436868287,0.0928036731696501,0.4095213890006691
59,0.15,35.0,Sobol1,0.1028861740460786,0.6055854311759734,0.0927482274144993,0.4287392785593946
60,0.05,588.0,Sobol2,0.0998983178791262,0.6034280458437153,0.093387563542727,0.384425387687883
61,0.05,678.0,Sobol1,0.1067342222488484,0.601678173726216,0.0928192750536823,0.4112388031953481
62,0.1,75.0,Sobol2,0.0968949114450788,0.5968899425535883,0.0939851621705774,0.3828022286409269
63,0.05,562.0,Sobol2,0.1014562884086501,0.5942125411233793,0.0933391585655414,0.3868755353452301
64,0.2,35.0,Sobol1,0.1037856302113115,0.5906236657439563,0.093093765092118,0.4320555205194121
65,0.1,390.0,Sobol2,0.1086578266306886,0.5890285698554154,0.0936305530344684,0.3942618983272186
66,0.15,390.0,Sobol1,0.1033228820368814,0.5880457181209531,0.0926361131672803,0.4279892505339195
67,0.2,390.0,Sobol1,0.1031898186022461,0.5825939864724419,0.0926482163420556,0.4344526206728809
68,0.15,180.0,Sobol2,0.1146780836648577,0.5819307692134532,0.0939212645911504,0.4037088864458908
69,0.05,561.0,Sobol1,0.1065241214401536,0.581920228708479,0.0930673865506805,0.4077396834261274
70,0.1,561.0,Sobol1,0.1094192684277199,0.5788240377393565,0.0931365131212185,0.4181223670062517
71,0.1,395.0,Sobol1,0.1030619405940127,0.5784850700081121,0.0929158220278892,0.4156240237089578
72,0.15,249.0,Sobol2,0.1104601536907432,0.5778733925961819,0.0943191606869582,0.3955954470018866
73,0.1,669.0,Sobol2,0.1049985036530696,0.5777072859992904,0.0933473101311934,0.393979207977336
74,0.15,297.0,Sobol2,0.0992066823345481,0.5767901097667596,0.0936814366716388,0.3924717048119327
75,0.15,721.0,Sobol2,0.1134418682198544,0.5767405273798767,0.0943742593137417,0.3965778669749114
76,0.25,390.0,Sobol1,0.1008587230726296,0.5767350468927461,0.092608064046324,0.4372342849871631
77,0.05,222.0,Sobol1,0.101107502919501,0.5753034482717333,0.0929588106838956,0.4073813797564697
78,0.05,75.0,Sobol2,0.1058071017832461,0.5747587731983076,0.0938305890057866,0.3803153002291537
79,0.1,111.0,Sobol2,0.1179566707790304,0.5744829859438456,0.0944038864341975,0.3878607467876312
80,0.15,395.0,Sobol1,0.0987121421666172,0.5740372364837019,0.0932713389445196,0.4157115354451104
81,0.25,35.0,Sobol1,0.1045399269801185,0.5733961921121815,0.093232309452638,0.4345683947450539
82,0.1,171.0,Sobol2,0.1050447593676817,0.57322440628177,0.0940770577917263,0.3839364219029864
83,0.15,180.0,Sobol1,0.098964870858358,0.5728233396673831,0.092942541542962,0.4183271607767124
84,0.1,249.0,Sobol2,0.1219411972186534,0.5718564355356617,0.0940360427732892,0.3951858618509767
85,0.1,985.0,Sobol2,0.112807293267638,0.571296776548659,0.0938989654926042,0.3906246235265941
86,0.15,561.0,Sobol1,0.1077383295081235,0.5711782687764722,0.0933846780286967,0.4212199195755102
