,ratio,rndint,dataset,mape_test,r2_test,mape_interpolation,r2_interpolation
51,0.05,996.0,Sobol1,0.0050421483978721,0.998906081538639,0.0153840590253444,0.9505169620150686
52,0.05,561.0,Sobol1,0.0049034616016048,0.998793277231791,0.0157357813804735,0.946583499186486
53,0.1,561.0,Sobol1,0.0049941990114627,0.9987761256639144,0.015479879989673,0.9485187347164308
54,0.1,561.0,Sobol1,0.005120127525584,0.9987033705450902,0.0158894944957278,0.9443983166511956
55,0.1,561.0,Sobol1,0.0054925306054882,0.9986754928538027,0.0153343225383738,0.9517794597019889
56,0.05,490.0,Sobol1,0.0049370251928515,0.9986356326441256,0.0153910166598583,0.9499853287432404
57,0.05,996.0,Sobol1,0.0053109490104393,0.9986124785914792,0.0157694151300637,0.9463904171602135
58,0.1,490.0,Sobol1,0.0055710236988928,0.9985847801098692,0.0152143318852112,0.9519734855855688
59,0.05,669.0,Sobol1,0.0049273908331092,0.99858462371257,0.015723443215294,0.9468094239666984
60,0.1,390.0,Sobol1,0.00503477864143,0.998576640609508,0.0152946558539504,0.951427442238188
61,0.05,561.0,Sobol1,0.0055051802404889,0.9985362344392535,0.0154644174930637,0.9503916271592106
62,0.15,390.0,Sobol1,0.005208369797119,0.9985156105404064,0.0152100459791709,0.952651563047048
63,0.05,490.0,Sobol1,0.0050705604687523,0.9985097561638332,0.0157617177420438,0.9463012663480056
64,0.1,936.0,Sobol1,0.0051612861754135,0.9984877058214364,0.0154818347851442,0.9483346352696762
65,0.15,936.0,Sobol1,0.0053311692621305,0.998467446786404,0.0153024220468146,0.9498030421313994
66,0.05,816.0,Sobol1,0.0050463772658933,0.9984504577198604,0.0153787994344395,0.9502751516134677
67,0.2,390.0,Sobol1,0.0051837509302847,0.998443463924853,0.0151904090593785,0.9532161539620704
68,0.05,180.0,Sobol1,0.0047415324860611,0.9984167875424688,0.0157019639253621,0.9468901525859784
69,0.1,877.0,Sobol1,0.0051285869471959,0.9984148276319046,0.0152943949459982,0.9513007576719332
70,0.05,877.0,Sobol1,0.0058304212705454,0.9984121960311464,0.0154461717843541,0.9503934088226588
71,0.1,395.0,Sobol1,0.0053849924088839,0.9984082805759352,0.0153248215095359,0.9513048591481664
72,0.05,877.0,Sobol1,0.0049886057417126,0.9984059635066772,0.0177436126997963,0.92740376080655
