,ratio,rndint,dataset,mape_ist,r2_ist,mape_ost,r2_ost
27,0.85,794.0,Sobol1,0.0113814927837496,0.9875390089552758,0.0184918046037802,0.9488120387232972
28,0.85,999.0,Sobol1,0.0113905675808315,0.9862750792209544,0.01701383875777,0.9512342468247994
29,0.9,48.0,Sobol1,0.0114360943788177,0.9883513456815712,0.0187205908638433,0.947301250176329
30,0.85,272.0,Sobol1,0.0115114940707479,0.9897652665710568,0.0181555424506062,0.9519554365245366
31,0.95,111.0,Sobol1,0.0116043791456158,0.987695404184764,0.0188700279251983,0.9445513654910846
32,0.95,854.0,Sobol1,0.0116928290475175,0.990226283682362,0.0171651201114965,0.9544430915305137
33,0.95,35.0,Sobol1,0.0116992164247915,0.9901133054821084,0.0215133872862167,0.9413678244843928
34,0.95,985.0,Sobol2,0.0117031081021769,0.98504924006534,0.0143404999254969,0.95776391284865
35,0.9,794.0,Sobol2,0.0117363134794251,0.9863864875859796,0.0123795419021695,0.9621754531481116
36,0.85,711.0,Sobol1,0.0117439295489032,0.989899695693195,0.0161004956021038,0.9557787938743406
37,0.85,951.0,Sobol1,0.0118327003525592,0.9895470518301694,0.0164944147950877,0.953415684605185
38,0.95,75.0,Sobol1,0.0118564539897414,0.9873676162639228,0.0195786292098857,0.9447822495555684
39,0.95,669.0,Sobol1,0.0120002542331922,0.9874979123100732,0.0188982269260016,0.9474429205895968
40,0.85,928.0,Sobol1,0.0121003364063546,0.9894093276994992,0.0179405747166805,0.949080259202338
41,0.95,725.0,Sobol1,0.0121238489523096,0.9878606774483422,0.0159077581101846,0.9521983874197
42,0.95,582.0,Sobol1,0.0121298138888206,0.9866145065870168,0.0166077038036367,0.9509465719186352
43,0.9,390.0,Sobol2,0.0122847660405618,0.9822216309788708,0.012925528477387,0.960177988523968
44,0.75,936.0,Sobol1,0.0122872827809423,0.9886481168836156,0.018493245844377,0.9465234542808896
45,0.75,582.0,Sobol1,0.0123477627496178,0.9887319970720008,0.0195221592657958,0.9469896289201624
46,0.75,48.0,Sobol1,0.0123876753180125,0.9873219220248352,0.0198993805824544,0.9437265352543792
47,0.95,759.0,Sobol2,0.0124049190117585,0.9832445910955704,0.0153717669080842,0.951042379371789
48,0.85,111.0,Sobol1,0.0124328630780176,0.9896579040603136,0.0192712162454012,0.9491750485145896
49,0.85,634.0,Sobol1,0.0124684211026018,0.9879340417246492,0.0199354763631846,0.9463886763098668
50,0.9,490.0,Sobol1,0.0124793827464799,0.987011666050894,0.0163497553582366,0.9531525400366748
51,0.85,985.0,Sobol1,0.012482027408183,0.9856074014106432,0.0169385278729078,0.9520722084049604
52,0.85,816.0,Sobol1,0.0125418552755334,0.989685687344994,0.0221896004930462,0.937344199032782
53,0.85,930.0,Sobol1,0.0125742267296053,0.9850925421682292,0.0147650817039774,0.9538105831768828
54,0.95,35.0,Sobol2,0.0126100750602977,0.9831463760479656,0.0142270502420265,0.9565335975366164
55,0.85,791.0,Sobol1,0.0126210471421267,0.9853614860221872,0.0205226729029608,0.9426687051886428
56,0.95,721.0,Sobol1,0.0127098899129665,0.9882529680145,0.0181960758091479,0.9525250421010776
57,0.9,16.0,Sobol2,0.0127363650790147,0.9838130848524236,0.0165902364746323,0.951201567931165
58,0.9,75.0,Sobol1,0.0127420656564437,0.9865580706649076,0.0162543311193424,0.9539766244073932
59,0.85,759.0,Sobol1,0.0127449972769971,0.9873241913829852,0.0156886857475542,0.9523533718223556
60,0.5,490.0,Sobol1,0.0128179159516071,0.989519540895429,0.0199823352397194,0.9468559323778136
61,0.95,78.0,Sobol1,0.0128802560435237,0.985079488830669,0.0180783713847223,0.9474964319588072
62,0.95,711.0,Sobol1,0.0129450188051282,0.9881322036971634,0.0160127781121295,0.9543330434211872
63,0.75,147.0,Sobol1,0.0129655073357705,0.9875943209120692,0.0192072550473149,0.94895447844365
64,0.95,593.0,Sobol1,0.0129942353959468,0.9841157295220936,0.020317716657652,0.941890237828898
65,0.9,930.0,Sobol2,0.0130094090281462,0.9880764558519596,0.0124454658704531,0.9639530579344192
66,0.85,554.0,Sobol1,0.0130243312361604,0.9855751957641936,0.0218985883293929,0.9330831528551214
67,0.9,721.0,Sobol1,0.0130754289286944,0.9867230213431044,0.0194195028364328,0.94872316020164
68,0.85,48.0,Sobol1,0.0131287929266163,0.987743798062618,0.0222389744324978,0.939733091860576
69,0.75,731.0,Sobol1,0.0132168447331245,0.9849292217175482,0.0161271654233433,0.9535069334362248
70,0.85,490.0,Sobol1,0.0132325520299341,0.9869439686927356,0.0222056864860732,0.9390377655696504
71,0.95,147.0,Sobol1,0.0132799354815233,0.988975375683588,0.0177259576669575,0.9535876983767544
72,0.95,390.0,Sobol1,0.0132882858235411,0.9846018461695356,0.0197233416385313,0.9449937243919372
73,0.9,510.0,Sobol2,0.0132907126250765,0.9821272009162936,0.0151073455100108,0.955185943708868
74,0.95,791.0,Sobol1,0.0133543483615679,0.9850123441577422,0.0216793235205675,0.9388553999977414
75,0.95,297.0,Sobol1,0.0133790508824876,0.9859601672903732,0.0204568300832583,0.9420890526565548
76,0.85,593.0,Sobol1,0.0133810577777193,0.985317789863944,0.0164249527176167,0.9538545766936104
77,0.9,111.0,Sobol1,0.0133904125986066,0.9867746729403604,0.0174509841038778,0.9524574677936744
78,0.85,16.0,Sobol1,0.0133922150759208,0.9862111046541092,0.0190541107821572,0.9488594703785256
79,0.95,48.0,Sobol1,0.0134112148013407,0.9878081540927228,0.0157710217985902,0.9563222035065356
80,0.85,237.0,Sobol1,0.0134143651096312,0.9834197380411271,0.0165974735118364,0.94818793582981
81,0.75,562.0,Sobol2,0.0134379879498821,0.9799847765920644,0.0154222532835998,0.9526460599842428
82,0.75,171.0,Sobol1,0.0135019270781688,0.9868074747976592,0.0191781486817833,0.945603656349277
83,0.95,562.0,Sobol1,0.0135065277527608,0.986426504529118,0.0216774949123263,0.9402350743826612
84,0.9,561.0,Sobol1,0.0135582866197113,0.9868596638017502,0.0200980852683096,0.9430196722193948
85,0.85,294.0,Sobol1,0.0135802609371869,0.9883351606391396,0.0221346551064428,0.9410772250368762
86,0.95,294.0,Sobol1,0.0135830690167824,0.9880052116611372,0.0182964258044987,0.9485531927576404
87,0.85,171.0,Sobol1,0.0135857156660608,0.9864682990721414,0.0166286322103821,0.9544005786668888
88,0.85,968.0,Sobol1,0.0135903359088144,0.9859293436444576,0.0170192265953024,0.9519582809974872
89,0.85,510.0,Sobol1,0.0136110466541086,0.9873162133934782,0.016977448313094,0.9527680975195716
90,0.5,554.0,Sobol1,0.0136272776030531,0.9880094139169132,0.0206115495894245,0.943185787339632
91,0.95,171.0,Sobol2,0.0136629637563733,0.9827307189516568,0.0174560421915616,0.949185383600095
92,0.9,829.0,Sobol2,0.013714483046259,0.980865382895094,0.0164330780011224,0.950952522764386
93,0.9,816.0,Sobol1,0.0137406128712099,0.9863791168298174,0.0163708826771079,0.9540029696813156
94,0.9,582.0,Sobol1,0.0137584974166727,0.9860899488524868,0.0187437326656319,0.9489954371641356
95,0.9,759.0,Sobol2,0.0138646026161325,0.9804498674706278,0.0143992814534386,0.9539325644353824
96,0.95,794.0,Sobol1,0.0138941296391567,0.9854729021664154,0.019812430469174,0.9417952574534596
97,0.75,759.0,Sobol2,0.0139398976600346,0.9778719340911332,0.0143154492694678,0.9538789617923208
98,0.8,678.0,Sobol2,0.0139461721734341,0.9844908763282244,0.0151547258131353,0.9562027681259936
99,0.9,222.0,Sobol2,0.0140096700395455,0.9823186943205634,0.0145542792118431,0.959025381128252
100,0.95,180.0,Sobol1,0.0140549341563908,0.9844770322655602,0.017914869964455,0.9494207139212786
101,0.95,678.0,Sobol2,0.014071498105157,0.9830713873031428,0.0158935353183833,0.956834883885306
102,0.95,395.0,Sobol2,0.0140816749326386,0.9816870662011008,0.0178873471918118,0.9472207294078394
103,0.85,678.0,Sobol1,0.0140826454037578,0.9848157156837526,0.0198446988896561,0.9450215299409028
104,0.85,147.0,Sobol1,0.0141257939777555,0.983106211679231,0.0194649570376326,0.9466985619468417
105,0.95,936.0,Sobol2,0.0141585686029137,0.9821922152118228,0.015310230455225,0.9568364260958818
106,0.85,180.0,Sobol1,0.0141663967797631,0.9836761931742805,0.019833127353352,0.9430515130209464
107,0.95,249.0,Sobol1,0.0141853274210226,0.985776643285596,0.0212839443345753,0.9423539927131124
108,0.8,669.0,Sobol2,0.0142254313614366,0.9797892327805444,0.0156767797039342,0.953748006829662
109,0.9,35.0,Sobol1,0.0142941161509749,0.985864351777049,0.0197237679072372,0.945026672151188
110,0.5,237.0,Sobol1,0.0143116109373141,0.9838907331413206,0.0165907730447112,0.949987489597491
111,0.9,930.0,Sobol1,0.0143249884170926,0.984821478589141,0.0183011491747209,0.9497170337581504
112,0.85,996.0,Sobol1,0.0143349756347148,0.985527636685643,0.0165431475583222,0.9506661748135924
113,0.95,16.0,Sobol1,0.0143549233861411,0.9819611344760736,0.0183091223910933,0.9471121735613228
114,0.5,180.0,Sobol1,0.0144839386120786,0.9850622121540358,0.0196848550096895,0.9453365233882514
115,0.5,48.0,Sobol1,0.0145000925644381,0.9853723410547824,0.0214616732640163,0.9376971432716974
116,0.75,721.0,Sobol1,0.0145195707716221,0.9836836651095624,0.0206873739220299,0.9400689289937108
117,0.8,222.0,Sobol2,0.0145235657316375,0.9790961018984924,0.0174307757681671,0.949522966093294
118,0.75,996.0,Sobol1,0.0145303148970917,0.9865889305523282,0.0198021462094453,0.9475704193997878
119,0.5,111.0,Sobol1,0.0145751995923657,0.9838694045091866,0.0178893383241712,0.947165470340207
120,0.95,634.0,Sobol2,0.0145884884099677,0.9782312843995068,0.0141559976722522,0.9566733031285072
121,0.95,816.0,Sobol2,0.0146102714757501,0.9781184412215964,0.0150822922559804,0.9550902885780918
122,0.5,530.0,Sobol1,0.0146212505638979,0.9829641844366594,0.0179014208114599,0.9496095314594408
123,0.9,968.0,Sobol2,0.0146221739224072,0.981930976631868,0.0137353022544476,0.9607427867606196
124,0.9,554.0,Sobol1,0.0146695078203123,0.9831232782995902,0.0189381770533923,0.9462521678192886
125,0.65,928.0,Sobol2,0.01470209005434,0.9785950985690076,0.0167459549864408,0.9506655002231544
126,0.9,237.0,Sobol2,0.014748118234055,0.9814336886765967,0.0172700734279554,0.9514238379919372
127,0.5,854.0,Sobol1,0.0147608372175291,0.9844662910703296,0.0186769012830544,0.9509531906225136
128,0.9,877.0,Sobol1,0.0147772166868185,0.9838789124438752,0.0208097402226667,0.9377107320062574
129,0.75,294.0,Sobol2,0.0148783850395247,0.9778033127370632,0.0161885700193063,0.9512267834314968
130,0.9,731.0,Sobol1,0.0148977520065598,0.9827644948228108,0.0170655337769511,0.952168166390164
131,0.9,78.0,Sobol1,0.0149240646466885,0.9846244658910158,0.0241002248465075,0.9335951680555816
132,0.9,249.0,Sobol2,0.014937370560316,0.9800070849015374,0.0144878256785841,0.9564474870006352
133,0.85,588.0,Sobol1,0.014940198914928,0.9825450810957744,0.0173995573116909,0.9491996873792126
134,0.5,395.0,Sobol1,0.0149469364295404,0.983753522973874,0.0196858332331332,0.9443722392022144
135,0.75,510.0,Sobol1,0.0149567756380204,0.9849628477724582,0.0187068090182772,0.9509622718836392
136,0.5,711.0,Sobol1,0.0149894449542281,0.9819409642076222,0.0201462053625176,0.9415389074963718
137,0.9,171.0,Sobol2,0.0150030190636789,0.9787442089050984,0.0158382997480171,0.9518399358491236
138,0.75,237.0,Sobol2,0.015009843310731,0.981850524600126,0.0164184882914393,0.9510057633904876
139,0.85,390.0,Sobol1,0.0150132568852739,0.982799284776062,0.0227197697762216,0.936747780597653
140,0.5,996.0,Sobol1,0.0150388751681647,0.985697495851518,0.019295734205506,0.9465904691859488
141,0.75,510.0,Sobol2,0.0150612774959341,0.979272890522537,0.0165854548023207,0.9509670739933824
142,0.75,794.0,Sobol1,0.0151015771767968,0.9825633485314192,0.0212702939514335,0.9391862483716392
143,0.75,985.0,Sobol1,0.0151144444122178,0.9841441042698856,0.0211074131282865,0.9393733825328136
144,0.55,721.0,Sobol2,0.0151208570350319,0.979851095173174,0.0179238844193764,0.94694805100367
145,0.75,791.0,Sobol1,0.015220761096173,0.9822027814620156,0.0190605707062874,0.9425969892897016
146,0.5,171.0,Sobol1,0.0152712275012728,0.9844020171232708,0.0207028210814151,0.942565032011198
147,0.6,171.0,Sobol2,0.0152772541303843,0.9802494247135034,0.0177437083523774,0.9482612491240838
148,0.9,554.0,Sobol2,0.0152960666253402,0.9790095683787644,0.0163828191172766,0.9529695780395546
149,0.75,490.0,Sobol2,0.0153089607886922,0.9755205976304124,0.0174833779315908,0.9466604863053176
150,0.85,854.0,Sobol1,0.0153118225240317,0.98308356366888,0.0213525671922206,0.9427205775962608
151,0.95,794.0,Sobol2,0.0153169505221671,0.9796019061943364,0.0181194108573417,0.9464101252596366
152,0.75,816.0,Sobol1,0.015322680901663,0.9821274937201336,0.0175561365148637,0.949291665022034
153,0.9,816.0,Sobol2,0.0153307036898598,0.9778806685333792,0.0171244266820604,0.9490765419710896
154,0.95,633.0,Sobol2,0.015353664049784,0.9818443057283128,0.0164122766191546,0.9539115770548908
155,0.95,928.0,Sobol2,0.0153589994316219,0.9788501170186036,0.0170796340208898,0.94823434201359
156,0.75,999.0,Sobol2,0.0153685502839459,0.97676176582043,0.0187213682599429,0.9418355705306596
157,0.75,854.0,Sobol1,0.0153702320154249,0.982246747318218,0.0214750297339081,0.9398027288393224
158,0.5,721.0,Sobol1,0.0153744131545545,0.9853295772515368,0.0171440413073799,0.9535195281251074
159,0.9,721.0,Sobol2,0.0153770862991712,0.9817590639990348,0.0198836716224546,0.9458877587049784
160,0.5,928.0,Sobol1,0.0153771133593689,0.984928760828863,0.019718484134434,0.9483145537124849
161,0.75,222.0,Sobol2,0.0153848724980042,0.9798609983767852,0.0144730133491933,0.9590120734007485
162,0.95,930.0,Sobol2,0.0154088057076385,0.9773665276088735,0.0169467649334193,0.9499185250183452
163,0.65,951.0,Sobol2,0.0154157261996407,0.976819132561876,0.0173197275596208,0.948975691045339
164,0.9,562.0,Sobol2,0.0154176089679155,0.975551980669524,0.019322537287554,0.9404365352250168
165,0.95,829.0,Sobol2,0.0154190203825302,0.9774987470847228,0.0165311007335522,0.9497739182926874
166,0.75,669.0,Sobol1,0.0154247350638968,0.9804256731814064,0.0203478812731968,0.9415187033668038
167,0.5,249.0,Sobol1,0.0154344406749301,0.982157125125591,0.0186010792700916,0.949430686342848
168,0.95,530.0,Sobol1,0.0154383021277056,0.9813611989231812,0.0211209390107928,0.9382599958042108
169,0.8,390.0,Sobol2,0.0154828108207942,0.9778672813446396,0.0169716565408147,0.948804982114528
170,0.75,930.0,Sobol1,0.015501491574976,0.983903041359519,0.0219534249806671,0.9386928789908124
171,0.8,490.0,Sobol2,0.0155224706126597,0.9765180447761294,0.0159998786482297,0.950901783560076
172,0.9,951.0,Sobol2,0.0155261434636991,0.9772059083523242,0.0188612065823624,0.9431165623987284
173,0.9,35.0,Sobol2,0.0155798478582738,0.9764978072046036,0.0147687510828265,0.9524880245203512
174,0.75,237.0,Sobol1,0.0156002758883121,0.9846636943371796,0.0175677295582438,0.9520245015766768
175,0.75,490.0,Sobol1,0.0156095854413448,0.9820133514688084,0.0195344118908809,0.9427074442996614
176,0.9,986.0,Sobol2,0.0156313525166146,0.9761780907671982,0.0184274960549175,0.945666529720153
177,0.6,510.0,Sobol2,0.0156401819836195,0.9750995784472116,0.0141296894334937,0.9558284220595912
178,0.5,588.0,Sobol1,0.0156403127018402,0.9782115093311672,0.019816775355964,0.9467204463969894
179,0.9,759.0,Sobol1,0.0156610332164892,0.9804002175601816,0.0194289274049322,0.944487836843142
180,0.9,731.0,Sobol2,0.0157430237510084,0.9783463102890848,0.0151358649544248,0.9549061801707264
181,0.95,490.0,Sobol2,0.0157443913717286,0.977052225647229,0.016070144907156,0.9521229350096068
182,0.8,16.0,Sobol2,0.0157471268325407,0.9776042116771076,0.0174748339602022,0.9484474098480395
183,0.8,111.0,Sobol2,0.0157482577921242,0.9745108665296806,0.0148271675803633,0.9528852993057828
184,0.95,930.0,Sobol1,0.0157501666216181,0.98405005143518,0.017296673029589,0.9543790651987104
185,0.5,816.0,Sobol1,0.0157831937897527,0.9806914547690584,0.0189301405470401,0.9460930467038752
186,0.9,510.0,Sobol1,0.0157866277888072,0.980635587563048,0.0192585332211719,0.943065943345426
187,0.9,272.0,Sobol1,0.0157967667283952,0.9807642695398856,0.0216017705278765,0.9385986078421498
188,0.85,561.0,Sobol1,0.0158530320707503,0.980712118041263,0.0190805947138947,0.9482994448499894
189,0.9,588.0,Sobol2,0.0158846914134194,0.9784118850072204,0.0148796114931253,0.957674619831702
190,0.65,633.0,Sobol2,0.0158915546264774,0.9798342296661818,0.0137478218297804,0.9573333475011464
191,0.95,272.0,Sobol2,0.0159067277214938,0.9800639059312692,0.0175391063677439,0.9518541160232968
192,0.8,759.0,Sobol2,0.0159132207333083,0.976248048444256,0.0174200385273241,0.9505346693847146
193,0.9,561.0,Sobol2,0.0159182091927171,0.9823704922612244,0.0145112075005351,0.958501409911277
194,0.8,588.0,Sobol2,0.0159416610345866,0.980048160929298,0.0186930212691206,0.9457476134199876
195,0.75,111.0,Sobol1,0.0159589204600589,0.9814527761869462,0.0231295761550815,0.9324608821172976
196,0.45,490.0,Sobol1,0.0159865350039464,0.979956033857603,0.0223785365701992,0.9338268028503424
197,0.5,794.0,Sobol1,0.0159972239277761,0.98171609367968,0.0227511173551881,0.9396511404726572
198,0.95,237.0,Sobol1,0.0160121275702675,0.9860513710374346,0.0172371027320268,0.9534479515087516
199,0.9,678.0,Sobol2,0.0160509764048207,0.982729606597199,0.0195817335133129,0.9448149046923282
200,0.6,562.0,Sobol2,0.0160854621099194,0.974457124251247,0.0178913693251716,0.9442827021574208
201,0.8,816.0,Sobol2,0.0160925876041123,0.9743413006294666,0.0150048326536176,0.9567607589381824
202,0.9,936.0,Sobol1,0.0160933847239855,0.9808678091527746,0.0215820359581167,0.9408917688660652
203,0.6,721.0,Sobol2,0.0160971618864222,0.9767191279163758,0.0167561728609719,0.9505812674507916
204,0.5,936.0,Sobol1,0.0161493414796712,0.978524315603762,0.0197281420492263,0.9429833109812
205,0.75,669.0,Sobol2,0.0161750131675356,0.9755314677190936,0.0171044981526648,0.9489218076067945
206,0.5,985.0,Sobol1,0.0161869833060907,0.981406559424299,0.0216589138993711,0.9420866982750716
207,0.9,222.0,Sobol1,0.0161995496897497,0.9779288419845372,0.0209633407461186,0.937924382591926
208,0.9,711.0,Sobol1,0.0162271066146777,0.9800921404486026,0.0187335610416328,0.9486396699541496
209,0.8,930.0,Sobol2,0.0162377766432859,0.98193140363874,0.0189694421424127,0.9435854362240677
210,0.75,731.0,Sobol2,0.0162612606607645,0.9782760656604218,0.018041700894621,0.9422563954656716
211,0.9,951.0,Sobol1,0.0162688911168989,0.9797882684313808,0.0217542775398717,0.9394660337385832
212,0.9,633.0,Sobol1,0.0162701752992329,0.9823093836611572,0.023282629113002,0.9327012960542408
213,0.9,75.0,Sobol2,0.0162974912982274,0.9760038195680806,0.0191450745629369,0.942670938495872
214,0.95,561.0,Sobol2,0.0163047022664568,0.9794242932862396,0.0146456350659172,0.9557934277343172
215,0.6,588.0,Sobol2,0.016310938431237,0.9787098740948172,0.016451958584204,0.952698698141641
216,0.65,968.0,Sobol2,0.0163115987349524,0.9770924559228324,0.016787442077429,0.9514525152026536
217,0.95,968.0,Sobol2,0.0163253843304011,0.9807550117371074,0.0195691733550129,0.9482447705753964
218,0.95,877.0,Sobol2,0.0163417929506802,0.9741943908946066,0.0168468675974871,0.9481970165027982
219,0.8,35.0,Sobol2,0.016344565754193,0.9772749212687591,0.0135615019392541,0.9592044933865884
220,0.6,530.0,Sobol2,0.0163589785015523,0.9759612261430686,0.018324314569045,0.9467764591087426
221,0.95,395.0,Sobol1,0.0163656277681205,0.9844251891000562,0.0163735232960589,0.9559992190292482
222,0.7,669.0,Sobol1,0.0163820151021115,0.9768493581581787,0.0193383021030751,0.944673753750965
223,0.8,561.0,Sobol2,0.0164044442621777,0.977364907389025,0.0151657873655389,0.9549827903997392
224,0.9,593.0,Sobol1,0.0164134784595359,0.9784621929949442,0.0202069848310344,0.9428181770804356
225,0.95,791.0,Sobol2,0.0164139259401213,0.9716956680485516,0.0173036057398022,0.9466813649056
226,0.75,593.0,Sobol1,0.0164373612817684,0.9802215106956678,0.0210064394744818,0.9423678108960588
227,0.9,147.0,Sobol1,0.0164451032947413,0.9814992521782472,0.0171031402037669,0.9541011419542116
228,0.75,297.0,Sobol1,0.0164478408171412,0.9805788072203376,0.0233440666816619,0.934624756520225
229,0.95,951.0,Sobol2,0.0164482733002486,0.9798550587717064,0.016585669293954,0.9537743586515144
230,0.75,530.0,Sobol2,0.0164558238111937,0.9775196719818456,0.0140826144527434,0.9580755292284744
231,0.8,510.0,Sobol2,0.0164722802294326,0.976723297652676,0.0161291879742795,0.953939808689027
232,0.6,877.0,Sobol2,0.0164724240325501,0.9786594741890426,0.019846004237952,0.9414372486056376
233,0.9,249.0,Sobol1,0.0164735460921585,0.9768099627205264,0.0234956325980688,0.9258907173754048
234,0.85,75.0,Sobol1,0.0164821939864859,0.984650622131856,0.0251858213910209,0.9352598166923906
235,0.9,490.0,Sobol2,0.0164851570823755,0.9776860661313348,0.0190889615567064,0.9441876236355532
236,0.9,237.0,Sobol1,0.016528835049722,0.980488075331133,0.0196526163633433,0.9435990078797778
237,0.9,588.0,Sobol1,0.0165459465015696,0.9807478935123284,0.0182097984737763,0.947484927320638
238,0.65,985.0,Sobol2,0.0165623479160529,0.9746648533819176,0.0174690750146436,0.9478726568165377
239,0.45,222.0,Sobol1,0.0165919264222124,0.9780424310557476,0.0192796411711023,0.9443753067752176
240,0.5,791.0,Sobol1,0.0165960680818849,0.9754573126117816,0.0205560332641964,0.9406714165815396
241,0.75,78.0,Sobol2,0.0166057692669357,0.9697903155909444,0.0159741666362151,0.9470388519282388
242,0.75,877.0,Sobol2,0.0166321122206665,0.9742238997691748,0.017841852378002,0.9444015122411952
243,0.5,510.0,Sobol2,0.0166513004185366,0.9769428628317792,0.0157723749825266,0.954598867953247
244,0.7,854.0,Sobol1,0.0166716756879441,0.9785747785412944,0.022189654251666,0.9368907886559246
245,0.65,171.0,Sobol2,0.0166854079191835,0.975041327597899,0.0147065012717784,0.9563075466199932
246,0.45,582.0,Sobol1,0.0166903540602667,0.9790721209929002,0.0207103863108889,0.9385413433928352
247,0.8,78.0,Sobol2,0.0167109137635873,0.9735907582569984,0.0153629741657922,0.952739296567118
248,0.95,582.0,Sobol2,0.016727249735636,0.9793896841222404,0.021175414843869,0.9418381341529783
249,0.9,985.0,Sobol2,0.0167898124190942,0.9770378395840346,0.0131745472745499,0.9598211380911952
250,0.75,968.0,Sobol1,0.0168006691895999,0.9826936020089432,0.0260124349947974,0.9267537715125452
251,0.8,968.0,Sobol2,0.0168233689935452,0.9761580994036936,0.0171968120250386,0.9504365153471264
252,0.6,930.0,Sobol2,0.0168299909194343,0.9773478019529392,0.0199098320060721,0.9413181764310188
253,0.95,147.0,Sobol2,0.0168391939954824,0.9751161093340068,0.0213444017444277,0.9369055248291878
254,0.9,395.0,Sobol2,0.0168556158585996,0.9751743058103,0.0148800356800364,0.9561913559000836
255,0.65,297.0,Sobol2,0.0168648463410675,0.9756199709525338,0.0170264221736558,0.947988950906754
256,0.8,562.0,Sobol2,0.0168702210327906,0.976047845380114,0.0192496714197773,0.9434878431815472
257,0.8,999.0,Sobol2,0.0168716705712057,0.9784122669038064,0.017827296460342,0.948674563683184
258,0.75,877.0,Sobol1,0.0168883488804396,0.9823783166648704,0.0246621810216098,0.9314890097307388
259,0.75,721.0,Sobol2,0.0168998101311725,0.9738457154793404,0.0167710821655794,0.9510168553338356
260,0.95,996.0,Sobol1,0.0169012621270354,0.97926162170413,0.0232154400386834,0.9335920964317188
261,0.9,669.0,Sobol2,0.0169014749443657,0.9804016510312864,0.019069940415011,0.9490260223536662
262,0.75,951.0,Sobol1,0.0169097055058339,0.9790729684674092,0.0210746215865157,0.9415752117564028
263,0.5,759.0,Sobol1,0.0169426402360231,0.9781470238886324,0.0208095231188909,0.9410013159180876
264,0.95,554.0,Sobol2,0.016981441037106,0.9778959014941648,0.0153189586598774,0.9527149767731308
265,0.5,16.0,Sobol2,0.0169910269628784,0.9784931358664372,0.0190726626751786,0.9446833055916292
266,0.75,985.0,Sobol2,0.0170068159378346,0.9763944924039478,0.0144640620338769,0.9581088107619596
267,0.75,75.0,Sobol2,0.0170099720797148,0.9795751301164064,0.0150590871880996,0.9582526077657724
268,0.9,16.0,Sobol1,0.0171067026827781,0.9807791438957928,0.0187790025306973,0.9504020070279912
269,0.5,829.0,Sobol1,0.0171590158924831,0.9755061650728282,0.0193993324850189,0.9474440257336052
270,0.4,930.0,Sobol2,0.0171755384226446,0.97808767816337,0.0186358016651202,0.942906996885174
