,ratio,rndint,dataset,#trees,mape_ist,r2_ist,mape_ost,r2_ost
3053,0.15,996.0,Grid2401,100.0,0.008609351932363328,0.9289068265342227,0.09153147597746003,0.3507922088680152
3054,0.15,996.0,Sobol1,100.0,0.012006152132968594,0.9875640123988729,0.0179046910386094,0.9446389428823371
3055,0.15,996.0,Sobol2,100.0,0.015384781579198396,0.9791972584653048,0.015477730584575269,0.9594619224450945
3056,0.15,996.0,Grid1296,250.0,0.006191688411848433,0.9930657766789762,0.044441153716537375,0.8467901104765726
3057,0.15,996.0,Grid2401,250.0,0.008578110366613151,0.9329498312373711,0.09160665883442395,0.3499127091838785
3058,0.15,996.0,Sobol1,250.0,0.0118896135769157,0.9886640612938742,0.01780493898218492,0.945493454889723
3059,0.15,996.0,Sobol2,250.0,0.014945081596619012,0.9797154395432075,0.015204839209947195,0.9605691810174551
3060,0.15,996.0,Grid1296,500.0,0.006216534045306048,0.9929455393765855,0.04446230115762758,0.8465532154747049
3061,0.15,996.0,Grid2401,500.0,0.00852122933680307,0.934888415188278,0.09165194919082975,0.3494491876151402
3062,0.15,996.0,Sobol1,500.0,0.011847692316949224,0.9888728651850683,0.017783615501330785,0.9456194162036021
3063,0.15,996.0,Sobol2,500.0,0.014896754508791403,0.9792733793967006,0.01521753907507448,0.9605559678384169
3064,0.15,996.0,Grid1296,750.0,0.0062059338312015445,0.9930248988713241,0.044456777323875346,0.846580978767142
3065,0.15,996.0,Grid2401,750.0,0.008381874206084298,0.9374825938471354,0.09155813031627501,0.3508005594201029
3066,0.15,996.0,Sobol1,750.0,0.011851993211577275,0.9889539688420235,0.017828029479747896,0.9454149336955494
3067,0.15,996.0,Sobol2,750.0,0.014871873341857954,0.9795770080292894,0.015234335289143402,0.9605784943387172
3068,0.15,996.0,Grid1296,1000.0,0.006216410520314131,0.9930288857852492,0.044471500066870714,0.8464546980614128
3069,0.15,996.0,Grid2401,1000.0,0.008425408556013229,0.9364394290042569,0.09159041188485734,0.35034623711842494
3070,0.15,996.0,Sobol1,1000.0,0.011826006206348046,0.9890222595942685,0.01782330509014734,0.9453863266024723
3071,0.15,996.0,Sobol2,1000.0,0.014912305480180259,0.9795922884197987,0.01522618267643115,0.9606788674455449
3072,0.15,272.0,Grid1296,10.0,0.006079340719867674,0.9948089176845241,0.044318497091722676,0.8474309629291696
3073,0.15,272.0,Grid2401,10.0,0.013121574684133424,0.7213305608856614,0.09318022365383645,0.3243673712788976
3074,0.15,272.0,Sobol1,10.0,0.01227951058350507,0.9905235443613251,0.017995290320909043,0.9465380106800798
3075,0.15,272.0,Sobol2,10.0,0.01932603663259115,0.9728860388568521,0.016697547655673307,0.9550015362358144
3076,0.15,272.0,Grid1296,100.0,0.0057939126513746235,0.9954158346312472,0.0440528928900262,0.8501909719726658
3077,0.15,272.0,Grid2401,100.0,0.012609332862084096,0.7398877436417963,0.09221535389663472,0.3399590144432747
3078,0.15,272.0,Sobol1,100.0,0.010152262095589143,0.9931908955040947,0.017485054512421123,0.9479431118878621
3079,0.15,272.0,Sobol2,100.0,0.016485876517352057,0.9798483338253772,0.015903249821250024,0.9573265036633146
3080,0.15,272.0,Grid1296,250.0,0.005710359161804696,0.9957246688281695,0.04412234179717105,0.8494986764980188
3081,0.15,272.0,Grid2401,250.0,0.012441427863511757,0.7474689452592016,0.09177270065171224,0.34677081245430696
3082,0.15,272.0,Sobol1,250.0,0.010157384320799103,0.9930328335495452,0.017404714957669706,0.9476704039308456
3083,0.15,272.0,Sobol2,250.0,0.01690839575527025,0.9792256990654591,0.015898285511139382,0.9575158733375906
3084,0.15,272.0,Grid1296,500.0,0.005740151616083388,0.9956351834136506,0.044152444244559844,0.8492560030258061
3085,0.15,272.0,Grid2401,500.0,0.0123535618793074,0.7544084037244629,0.0916681675113517,0.3483418059008685
3086,0.15,272.0,Sobol1,500.0,0.010196484367550489,0.9930992716107457,0.017389482946855023,0.9476910925490457
3087,0.15,272.0,Sobol2,500.0,0.01698340286641066,0.9789507645021694,0.015939536795623686,0.9573284541494846
3088,0.15,272.0,Grid1296,750.0,0.005724987854484478,0.9956950778803135,0.04414684237378416,0.8493369024659309
3089,0.15,272.0,Grid2401,750.0,0.012283341587910598,0.7551027699050114,0.09162092361025186,0.3489613002258859
3090,0.15,272.0,Sobol1,750.0,0.010162979434293307,0.9931053718371192,0.01737831137689451,0.9477218996459925
3091,0.15,272.0,Sobol2,750.0,0.017003334155256653,0.9789703112065556,0.015891930058285743,0.9576515027486228
3092,0.15,272.0,Grid1296,1000.0,0.005729727313691137,0.9956692656391275,0.044145105349660235,0.849329224287387
3093,0.15,272.0,Grid2401,1000.0,0.01230912703989369,0.7548159893622632,0.09165800781444036,0.34844907043808704
3094,0.15,272.0,Sobol1,1000.0,0.01008795672197437,0.9931943538866418,0.017386006292788622,0.9477616755447937
3095,0.15,272.0,Sobol2,1000.0,0.017082738625391995,0.978914428428023,0.01584212335509483,0.9579204418391587
3096,0.15,759.0,Grid1296,10.0,0.007636053768336125,0.9855986435795376,0.04504513453502867,0.8400475249286566
3097,0.15,759.0,Grid2401,10.0,0.010107517238737025,0.8633861347875229,0.08990915272894212,0.3750804172866159
3098,0.15,759.0,Sobol1,10.0,0.01380832964812337,0.9862045797038811,0.017960292730958314,0.9440312283774368
3099,0.15,759.0,Sobol2,10.0,0.017192425541190017,0.9597803089634954,0.016727518027614626,0.9539707062960691
3100,0.15,759.0,Grid1296,100.0,0.0068799145653846575,0.9909490366398189,0.04461793558304812,0.8447563631726618
3101,0.15,759.0,Grid2401,100.0,0.009851786323970615,0.8560233076263523,0.08993795267468611,0.374256888787297
3102,0.15,759.0,Sobol1,100.0,0.012859068528691057,0.9873647712153026,0.017693566556264233,0.9456827646442041
3103,0.15,759.0,Sobol2,100.0,0.015515204846054318,0.9658818697229691,0.01573786099654447,0.9563609352893373
3104,0.15,759.0,Grid1296,250.0,0.006711512889417179,0.9913561780475184,0.04461436120750092,0.8450710449649576
3105,0.15,759.0,Grid2401,250.0,0.00989071412929704,0.8569305925054141,0.08999425296289007,0.3734850196348568
3106,0.15,759.0,Sobol1,250.0,0.012928084713019603,0.9874449467628327,0.017764233397974286,0.9459205917254666
3107,0.15,759.0,Sobol2,250.0,0.015575707605785853,0.965197638082115,0.015638562748191552,0.956831510890179
3108,0.15,759.0,Grid1296,500.0,0.006649486441318984,0.9915827063054861,0.04460563039456059,0.8452426634670429
3109,0.15,759.0,Grid2401,500.0,0.009793177107756793,0.8619591045543866,0.0900416510163389,0.3726954005729617
3110,0.15,759.0,Sobol1,500.0,0.013126393521035526,0.9868386744260298,0.01782341317706809,0.9456039801814637
3111,0.15,759.0,Sobol2,500.0,0.015226451286136583,0.9660692275944672,0.015719971215069548,0.956778079128032
3112,0.15,759.0,Grid1296,750.0,0.006618394592226035,0.9917394683493255,0.04457459817239802,0.8455078121142386
3113,0.15,759.0,Grid2401,750.0,0.009827923242397445,0.8610319467298143,0.09007743784784819,0.37215163070544566
3114,0.15,759.0,Sobol1,750.0,0.013050729669992241,0.987074588832084,0.017836940505429836,0.9456756499584869
3115,0.15,759.0,Sobol2,750.0,0.015177183448067958,0.9661221352269749,0.015655933748624024,0.9570533045982137
3116,0.15,759.0,Grid1296,1000.0,0.006672244448046654,0.9915069332236363,0.0445880885632572,0.8454218079508709
3117,0.15,759.0,Grid2401,1000.0,0.009797379383946637,0.8627538794543581,0.09008111572589372,0.372150339834323
3118,0.15,759.0,Sobol1,1000.0,0.012987755966118128,0.9871434924191186,0.017843386494135846,0.9457196646234409
3119,0.15,759.0,Sobol2,1000.0,0.015218423108229065,0.9661209167828121,0.01565063103183891,0.9571042616309801
3120,0.15,390.0,Grid1296,10.0,0.0064055109462668085,0.9935169659565927,0.04450067987991601,0.8483336839577038
3121,0.15,390.0,Grid2401,10.0,0.009901018510761254,0.863931674011468,0.09094133664832366,0.35662252577880327
3122,0.15,390.0,Sobol1,10.0,0.012650636853569633,0.9899302090423542,0.018664889317419973,0.9417877635085979
3123,0.15,390.0,Sobol2,10.0,0.015235998970619067,0.9842366534274913,0.015985509766308612,0.955809309829282
3124,0.15,390.0,Grid1296,100.0,0.006261468483519499,0.9939118311507992,0.04443540029055534,0.8480686819478497
3125,0.15,390.0,Grid2401,100.0,0.009070731871397668,0.8810987172986565,0.09068353815771321,0.3620598425169841
3126,0.15,390.0,Sobol1,100.0,0.011431828411404568,0.9908186989116948,0.017760665167679324,0.9452663639799731
3127,0.15,390.0,Sobol2,100.0,0.016309931966138797,0.9802717634164858,0.01527986020314817,0.9619811641180469
3128,0.15,390.0,Grid1296,250.0,0.006273630694226466,0.9940755526837718,0.044444013077151956,0.8480488220011659
3129,0.15,390.0,Grid2401,250.0,0.008733683685495514,0.8834940878006937,0.09058175111821237,0.36401927707981163
3130,0.15,390.0,Sobol1,250.0,0.011389771811947502,0.9911321055853904,0.017644467697398167,0.9453032480924781
3131,0.15,390.0,Sobol2,250.0,0.016170870586722993,0.9804493806248867,0.01517550435143551,0.9619674943663067
3132,0.15,390.0,Grid1296,500.0,0.006250956494661978,0.9940630347960235,0.044484153459265846,0.8477011414799356
3133,0.15,390.0,Grid2401,500.0,0.008776062956484528,0.8825280609076708,0.0906113226131766,0.3638157125040289
3134,0.15,390.0,Sobol1,500.0,0.01151110058098666,0.9910397661528814,0.01750570896970956,0.9458320004364189
3135,0.15,390.0,Sobol2,500.0,0.016044956195351207,0.9809105068546318,0.01514737545014818,0.9618972374579727
3136,0.15,390.0,Grid1296,750.0,0.006210754102892546,0.9941998527070427,0.044459528803568155,0.8478764228883859
3137,0.15,390.0,Grid2401,750.0,0.008758877866016623,0.8830147356733491,0.09058645786370019,0.3642705262536894
3138,0.15,390.0,Sobol1,750.0,0.011364297817065373,0.9912245749171834,0.017517597657640258,0.9458519881015469
3139,0.15,390.0,Sobol2,750.0,0.016000540649343333,0.9809855193591688,0.015160378366159343,0.9617722617507085
3140,0.15,390.0,Grid1296,1000.0,0.006224207611795808,0.994156338468314,0.04445871693610255,0.8478897198662196
3141,0.15,390.0,Grid2401,1000.0,0.008743366053194186,0.8835932912299097,0.0905765450853779,0.3645251299443337
3142,0.15,390.0,Sobol1,1000.0,0.011379245852651135,0.9911750950580279,0.017525994421750072,0.9456912962728798
3143,0.15,390.0,Sobol2,1000.0,0.01601981615484394,0.9809527720290317,0.015205548676657334,0.9613886640176614
3144,0.15,930.0,Grid1296,10.0,0.007841077018289525,0.9861347210980038,0.04525590260231119,0.8398863402690923
3145,0.15,930.0,Grid2401,10.0,0.01235576327609847,0.7934104979007018,0.09115317660255727,0.354030078832115
3146,0.15,930.0,Sobol1,10.0,0.014476457024722207,0.981641450585409,0.018201057184720638,0.9457333596431521
3147,0.15,930.0,Sobol2,10.0,0.018995109715078767,0.9674619870473252,0.01656983562936526,0.9524472585102767
3148,0.15,930.0,Grid1296,100.0,0.008531435684065006,0.9783766056484451,0.045667306196837815,0.8356637775298812
3149,0.15,930.0,Grid2401,100.0,0.011400683057824967,0.8218048170425385,0.09098233804196187,0.3569057170999306
3150,0.15,930.0,Sobol1,100.0,0.012773295162371674,0.9863002139143828,0.017825639361312366,0.9455925215454237
3151,0.15,930.0,Sobol2,100.0,0.0171626299319025,0.9757678094467844,0.015483751170768768,0.9586909866873712
3152,0.15,930.0,Grid1296,250.0,0.00824665043312786,0.9814618038076576,0.04546100798181898,0.8377660021793798
3153,0.15,930.0,Grid2401,250.0,0.011454058806090643,0.8215425785549421,0.0908519492659133,0.3587191615954767
3154,0.15,930.0,Sobol1,250.0,0.012678293461667186,0.9859147747317829,0.01776228560110574,0.945582568408697
3155,0.15,930.0,Sobol2,250.0,0.016835966304120428,0.9765156243340989,0.015515685163669062,0.9586706651766141
3156,0.15,930.0,Grid1296,500.0,0.008136030177985509,0.9823921513163378,0.0454085152663707,0.8383642924589918
3157,0.15,930.0,Grid2401,500.0,0.011489367051676533,0.818448524085559,0.09083768245211944,0.3587542541440818
3158,0.15,930.0,Sobol1,500.0,0.012702767279862396,0.9856431651649027,0.017690816793023683,0.9459454344553725
3159,0.15,930.0,Sobol2,500.0,0.016860318684925737,0.9763434877763058,0.015459015349884381,0.9591835168363938
3160,0.15,930.0,Grid1296,750.0,0.008203139471396592,0.9821035115624834,0.04540938841590615,0.8383343313545827
3161,0.15,930.0,Grid2401,750.0,0.01153067752544479,0.8182759066898772,0.0908629855013529,0.3584816923640243
3162,0.15,930.0,Sobol1,750.0,0.012648922844794989,0.9858794233971225,0.017674866588564504,0.9461607104010611
3163,0.15,930.0,Sobol2,750.0,0.0167261279210664,0.9763742712279374,0.015464673210239572,0.9591514839907475
3164,0.15,930.0,Grid1296,1000.0,0.008199278349862256,0.982138255100199,0.04541817232288193,0.8382328492934307
3165,0.15,930.0,Grid2401,1000.0,0.011496646037503562,0.817873548449234,0.09083472951982415,0.3588723213393826
3166,0.15,930.0,Sobol1,1000.0,0.012682103899692782,0.9856238538765933,0.017652196690930478,0.9462571349618224
3167,0.15,930.0,Sobol2,1000.0,0.01677409617702863,0.9764461705828493,0.01546808890553724,0.9592289694838018
3168,0.15,633.0,Grid1296,10.0,0.005347322719347582,0.9950545767109517,0.044254862551872574,0.8489397632383757
3169,0.15,633.0,Grid2401,10.0,0.01048443635252645,0.8673732231768486,0.0912404906298413,0.35437510357344204
3170,0.15,633.0,Sobol1,10.0,0.012374705218511582,0.9846538880163729,0.018849866239231138,0.9404836690705177
3171,0.15,633.0,Sobol2,10.0,0.016896964866694363,0.9851231291017869,0.01587946150920866,0.957873171026415
3172,0.15,633.0,Grid1296,100.0,0.005327378139721698,0.9949437449016334,0.04441421782743037,0.8479341349390099
3173,0.15,633.0,Grid2401,100.0,0.00985935975714307,0.8903880053464218,0.09081181506043548,0.36178596844254596
3174,0.15,633.0,Sobol1,100.0,0.010484759833744728,0.9882020078578402,0.017814998614305026,0.9445666139057611
3175,0.15,633.0,Sobol2,100.0,0.014881004210809427,0.9866178192969225,0.015205521321585706,0.960223968554849
3176,0.15,633.0,Grid1296,250.0,0.0053142096159495816,0.9949880629356043,0.04440069035953162,0.8479265110798235
3177,0.15,633.0,Grid2401,250.0,0.009982913559911826,0.8909415365039141,0.09085198651271079,0.36169625199205013
3178,0.15,633.0,Sobol1,250.0,0.010243925157634667,0.9883075461153293,0.01777993744111099,0.9447468873241688
3179,0.15,633.0,Sobol2,250.0,0.014605545351167523,0.9870867501589836,0.015098867343159631,0.9607998327607473
3180,0.15,633.0,Grid1296,500.0,0.005356989352786419,0.9949616566971748,0.04443076844973309,0.8477630304236476
3181,0.15,633.0,Grid2401,500.0,0.009894840764197534,0.8913084575577962,0.09079559818597528,0.3624810371061008
3182,0.15,633.0,Sobol1,500.0,0.010276395362821144,0.9886048595832782,0.017740991821838067,0.9450539892986659
3183,0.15,633.0,Sobol2,500.0,0.014492774534782607,0.9871296973460135,0.015132162380547346,0.9606981997985006
3184,0.15,633.0,Grid1296,750.0,0.0053429601969991235,0.9950021207265205,0.04443685909393946,0.8476806991979499
3185,0.15,633.0,Grid2401,750.0,0.009795443111469595,0.8935273822832355,0.09075766976518147,0.36291996688201766
3186,0.15,633.0,Sobol1,750.0,0.010164509844538504,0.9887940772753195,0.01769731513177019,0.9452018823063913
3187,0.15,633.0,Sobol2,750.0,0.014523863308587445,0.9871371701587063,0.01510513945690532,0.9608582235551377
3188,0.15,633.0,Grid1296,1000.0,0.005343336551506241,0.9950119389907499,0.044436405214179665,0.8476862273184367
3189,0.15,633.0,Grid2401,1000.0,0.00978002305050305,0.8929185927284431,0.09078704918887583,0.3624550578538569
3190,0.15,633.0,Sobol1,1000.0,0.010130625091360656,0.9887074166733845,0.017685442905675166,0.945304661496547
3191,0.15,633.0,Sobol2,1000.0,0.014537089538523397,0.9871613674615385,0.015139012890469448,0.9608599584926183
3192,0.15,928.0,Grid1296,10.0,0.006604217526659987,0.992993444534268,0.04491539086799489,0.8410224630583809
3193,0.15,928.0,Grid2401,10.0,0.008477469223995233,0.901703276658471,0.09092588223651199,0.35720922323234783
3194,0.15,928.0,Sobol1,10.0,0.012031749230949242,0.9876120482065662,0.018180031269414386,0.9437699210416226
3195,0.15,928.0,Sobol2,10.0,0.02049281238652044,0.9698371867702658,0.01650306612777882,0.9524810481437886
3196,0.15,928.0,Grid1296,100.0,0.006052087206168381,0.9947024572560305,0.04437259371788486,0.8479121107589642
3197,0.15,928.0,Grid2401,100.0,0.0075997177704571536,0.9140853530075882,0.09024036561082202,0.3693606272147928
3198,0.15,928.0,Sobol1,100.0,0.010197274080885796,0.9917966111085077,0.0173146456814381,0.9466584565338401
3199,0.15,928.0,Sobol2,100.0,0.01838343211148306,0.9742741112658011,0.015641480362002767,0.957256925239682
3200,0.15,928.0,Grid1296,250.0,0.006017243641727121,0.9947794996062455,0.044316468879702337,0.848445205188741
3201,0.15,928.0,Grid2401,250.0,0.007510968819002205,0.915169968640489,0.0901915273086153,0.3695621194231383
3202,0.15,928.0,Sobol1,250.0,0.010006698098963018,0.992004550374424,0.017319237254292456,0.9469556538435857
3203,0.15,928.0,Sobol2,250.0,0.018049201626157113,0.9753979526160327,0.015426482290123505,0.9587161195243401
3204,0.15,928.0,Grid1296,500.0,0.006016337349985666,0.9948253493012746,0.044383225220081694,0.8478403462734486
3205,0.15,928.0,Grid2401,500.0,0.007604397666538862,0.9142869864127063,0.09019942493155667,0.3695635102664976
3206,0.15,928.0,Sobol1,500.0,0.01000266120966692,0.9920779181529173,0.01733988072880539,0.9464419596208865
3207,0.15,928.0,Sobol2,500.0,0.01827832073154249,0.975108381058354,0.015359453390809874,0.9593034479659186
3208,0.15,928.0,Grid1296,750.0,0.00599877868552925,0.9948348600995407,0.0443510345058979,0.8481506205687115
3209,0.15,928.0,Grid2401,750.0,0.007627198401458777,0.9143706742124371,0.09021932752170822,0.36945744634907485
3210,0.15,928.0,Sobol1,750.0,0.009961003958439752,0.9921592175462539,0.017329108321264136,0.946398586060712
3211,0.15,928.0,Sobol2,750.0,0.018239188868958013,0.9750998682053694,0.015335390592462798,0.9594507784204057
3212,0.15,928.0,Grid1296,1000.0,0.006009484224732475,0.9948362625516805,0.044350598012504676,0.8481063601586722
3213,0.15,928.0,Grid2401,1000.0,0.0076178306878986815,0.9143196868893005,0.0901895509396476,0.3698266224366874
3214,0.15,928.0,Sobol1,1000.0,0.009953037903571861,0.9921593226244646,0.017336039052180802,0.9464152787536768
3215,0.15,928.0,Sobol2,1000.0,0.01818162589805885,0.9752382544732606,0.01527516639474567,0.9598175251090229
3216,0.15,854.0,Grid1296,10.0,0.006295268430129839,0.9961151388791768,0.04449189590043275,0.8459504572934826
3217,0.15,854.0,Grid2401,10.0,0.009245375007133842,0.8927203702677353,0.09166852587638666,0.3501687147619249
3218,0.15,854.0,Sobol1,10.0,0.013216780150118533,0.9848807968698691,0.018549525879707252,0.944023763721739
3219,0.15,854.0,Sobol2,10.0,0.01968116942427938,0.9703522061875028,0.016420800081327368,0.9561912477503842
3220,0.15,854.0,Grid1296,100.0,0.00592547681658931,0.9963259671478879,0.044272293885125144,0.8485377930531958
3221,0.15,854.0,Grid2401,100.0,0.00855503113796471,0.9061980579707748,0.09138709587006999,0.35444023571665606
3222,0.15,854.0,Sobol1,100.0,0.01121193523947441,0.9892490871697726,0.017468131516809822,0.9473303893869713
3223,0.15,854.0,Sobol2,100.0,0.017818541598111873,0.9762805091329317,0.015165309682507495,0.960414865178501
3224,0.15,854.0,Grid1296,250.0,0.005878350592645484,0.9963991096139403,0.04429457411234509,0.8484574145798621
3225,0.15,854.0,Grid2401,250.0,0.008689098671771103,0.896888265714469,0.0911312660243377,0.35802370208690637
3226,0.15,854.0,Sobol1,250.0,0.011169375921178308,0.9895448460104005,0.017505089583638538,0.9472347559347175
3227,0.15,854.0,Sobol2,250.0,0.017965498940109983,0.9754902313830797,0.015135975398838592,0.9606140115868108
3228,0.15,854.0,Grid1296,500.0,0.005935095615195765,0.9963707423331015,0.04431072212282478,0.848249391423058
3229,0.15,854.0,Grid2401,500.0,0.008796535116469294,0.8936602653829904,0.09118396863805588,0.35730737670100643
3230,0.15,854.0,Sobol1,500.0,0.011107871211775573,0.9897259122775709,0.017453134802841025,0.94742834613141
3231,0.15,854.0,Sobol2,500.0,0.017978709934519603,0.9753198844830252,0.015072304856733184,0.9608878720867451
3232,0.15,854.0,Grid1296,750.0,0.005927049176512588,0.9963792129427567,0.04430853920212648,0.8482762552128768
3233,0.15,854.0,Grid2401,750.0,0.008746071107177702,0.894547403891299,0.091238534725914,0.3565579470398422
3234,0.15,854.0,Sobol1,750.0,0.011244421438125199,0.9894642975450363,0.01753415237661962,0.9472752453385705
3235,0.15,854.0,Sobol2,750.0,0.018005135491741767,0.975325420078006,0.015075080498636264,0.9609558266349517
3236,0.15,854.0,Grid1296,1000.0,0.005903921806102936,0.9964074121786461,0.044314931503994084,0.8482016528545615
3237,0.15,854.0,Grid2401,1000.0,0.008720659248669008,0.8961631161374363,0.0912760484049764,0.3559497283515226
3238,0.15,854.0,Sobol1,1000.0,0.011235601156845628,0.9894720743238378,0.017544461335661638,0.9472124575314333
3239,0.15,854.0,Sobol2,1000.0,0.017964643954637403,0.9753754231523171,0.015067247021822067,0.9609680569397377
3240,0.15,554.0,Grid1296,10.0,0.005081000058861055,0.9963898702638482,0.04448633648363986,0.8456793286693287
3241,0.15,554.0,Grid2401,10.0,0.009868720937811484,0.8734416309941759,0.09142530138836043,0.34996079182920026
3242,0.15,554.0,Sobol1,10.0,0.01310979957122779,0.9855452291963849,0.01878447892705424,0.9426218654929868
3243,0.15,554.0,Sobol2,10.0,0.01924201283311362,0.9756038247618535,0.01676571878685874,0.9529267443996658
3244,0.15,554.0,Grid1296,100.0,0.0047478576300901566,0.9967783268794096,0.04426324764605463,0.8485168490695781
3245,0.15,554.0,Grid2401,100.0,0.008560709375460338,0.9149288646273936,0.09097098280857958,0.35832706651499957
3246,0.15,554.0,Sobol1,100.0,0.011057142714313704,0.9887258889691969,0.018053024836639137,0.9450096873474516
3247,0.15,554.0,Sobol2,100.0,0.017215357997872546,0.9801580421315489,0.015281015983925566,0.9602838998206067
3248,0.15,554.0,Grid1296,250.0,0.004716606896543916,0.9968329799451935,0.04423606909685721,0.8487948878295438
3249,0.15,554.0,Grid2401,250.0,0.00833702702633317,0.9246268901720919,0.09093885888991293,0.3590548217166799
3250,0.15,554.0,Sobol1,250.0,0.011005983474645329,0.9892147010202703,0.01793423605296456,0.945424351238637
3251,0.15,554.0,Sobol2,250.0,0.017555523050890587,0.9786389457885506,0.015487871000890953,0.9587769223177236
3252,0.15,554.0,Grid1296,500.0,0.004685455409165736,0.9968684788133183,0.044274767883262844,0.8485023559028475
3253,0.15,554.0,Grid2401,500.0,0.008182068882250754,0.9292150755982931,0.09078190465084532,0.36163043255101357
3254,0.15,554.0,Sobol1,500.0,0.010888112319487572,0.9889854562721769,0.017820925309238074,0.9456902323866443
3255,0.15,554.0,Sobol2,500.0,0.017750022641015134,0.9777648923721729,0.015415015351857861,0.9592837407537639
3256,0.15,554.0,Grid1296,750.0,0.004690571516310746,0.9968603437241754,0.0442974857837493,0.8483069397640945
3257,0.15,554.0,Grid2401,750.0,0.00821129644409649,0.9294400436697007,0.09080550147742036,0.3612847409410822
3258,0.15,554.0,Sobol1,750.0,0.01079764201413354,0.9892206425128174,0.017813808288446233,0.9456844944952912
3259,0.15,554.0,Sobol2,750.0,0.017903808401262305,0.9772549820233832,0.015444423110838408,0.959228613978832
3260,0.15,554.0,Grid1296,1000.0,0.004684524106273329,0.9968670623542957,0.04429999635340335,0.8482927240231453
3261,0.15,554.0,Grid2401,1000.0,0.008200153134578897,0.929851959952678,0.09080360553527965,0.3611940313188058
3262,0.15,554.0,Sobol1,1000.0,0.01080746005014794,0.9893028293718098,0.01782282786414991,0.945598223611699
3263,0.15,554.0,Sobol2,1000.0,0.017799692323450314,0.977471422181963,0.015418510032798009,0.959517838072361
3264,0.15,562.0,Grid1296,10.0,0.006124156405015859,0.9956995984205471,0.0444411930997516,0.8471388879811081
3265,0.15,562.0,Grid2401,10.0,0.012820673989647011,0.8100630894133956,0.09163724094285233,0.3470072895712887
3266,0.15,562.0,Sobol1,10.0,0.016539864675519704,0.9799811459732821,0.01900200170004761,0.9398818630683187
3267,0.15,562.0,Sobol2,10.0,0.017533940215515516,0.9676271183904375,0.01638563232069128,0.9602282965281017
3268,0.15,562.0,Grid1296,100.0,0.0061946100283542475,0.9956078662479495,0.04445452052833253,0.8473267977464364
3269,0.15,562.0,Grid2401,100.0,0.012124058468682043,0.8250688470156091,0.0911498902839243,0.3560906864636463
3270,0.15,562.0,Sobol1,100.0,0.013519347411165145,0.985592690257982,0.017741612863858752,0.9447662208918144
3271,0.15,562.0,Sobol2,100.0,0.016514826196159776,0.9701099352941263,0.015535895750513928,0.9596697404842731
3272,0.15,562.0,Grid1296,250.0,0.006200490321411882,0.995541186866778,0.044460947714295075,0.8471135022851263
3273,0.15,562.0,Grid2401,250.0,0.012048584295867089,0.8233567298923874,0.09105063225157103,0.3574314715097797
3274,0.15,562.0,Sobol1,250.0,0.013396705315262722,0.9860129409439836,0.017749797182183936,0.9443426872585314
3275,0.15,562.0,Sobol2,250.0,0.016251562015741596,0.970534042413885,0.015491452014609813,0.9598221324423737
3276,0.15,562.0,Grid1296,500.0,0.00630993586987756,0.9953826595170703,0.044467118614594375,0.8470586411610557
3277,0.15,562.0,Grid2401,500.0,0.011909214686380523,0.8257534854798518,0.09088429423394445,0.3596378411610557
3278,0.15,562.0,Sobol1,500.0,0.013329471180399052,0.9860370729614735,0.01778660410742184,0.9442585602834436
3279,0.15,562.0,Sobol2,500.0,0.016211614978328424,0.9705448152283404,0.01548827373308387,0.9597840412518673
3280,0.15,562.0,Grid1296,750.0,0.006304683077079705,0.9953449197324309,0.04447479345051075,0.8469753666539548
3281,0.15,562.0,Grid2401,750.0,0.01190794293775126,0.8267470365045715,0.09090844195688334,0.35949401631030686
3282,0.15,562.0,Sobol1,750.0,0.013215204491202157,0.9862260303216916,0.017758327251520694,0.9442763015722241
3283,0.15,562.0,Sobol2,750.0,0.016221761373096614,0.9710818796545585,0.015487208677544244,0.9597473127773986
3284,0.15,562.0,Grid1296,1000.0,0.006298284285323447,0.9953300398569693,0.04448131591710333,0.8469013906601641
3285,0.15,562.0,Grid2401,1000.0,0.011874960480622379,0.8273184730841266,0.09088563958445584,0.3598018351198544
3286,0.15,562.0,Sobol1,1000.0,0.013224992192506614,0.9860173701436082,0.017744367097761223,0.9443178376067418
3287,0.15,562.0,Sobol2,1000.0,0.016206310364231365,0.9712836980967932,0.015501336381755888,0.9595618441257556
3288,0.15,78.0,Grid1296,10.0,0.008697221622640302,0.9848425419868012,0.0453250253186868,0.8382654823815591
3289,0.15,78.0,Grid2401,10.0,0.015249732137190766,0.7408875123385323,0.09187651610605105,0.3474605331481584
3290,0.15,78.0,Sobol1,10.0,0.011585147901221981,0.989188887687953,0.017526470559115104,0.9475184427609069
3291,0.15,78.0,Sobol2,10.0,0.022293935943897152,0.9666764107582448,0.016090488327963864,0.9580768650970021
3292,0.15,78.0,Grid1296,100.0,0.008401762379988888,0.9857259425837865,0.045178055979253486,0.8396330637446023
3293,0.15,78.0,Grid2401,100.0,0.014678315710334969,0.7583301653710595,0.09165015135148057,0.3500271736176285
3294,0.15,78.0,Sobol1,100.0,0.010319751356153152,0.991484910561775,0.016976329369351457,0.9484588241758818
3295,0.15,78.0,Sobol2,100.0,0.021117373756867827,0.968469717762314,0.01549417723690987,0.9602156413501401
3296,0.15,78.0,Grid1296,250.0,0.008636523685319895,0.985204853255046,0.04529340215075775,0.8386508325986655
