,iteration,SigC,SigH,EpsC,EpsH,prediction
0,1.0,0.31,0.23,0.6,0.1,770.8517456054688
1,2.0,0.3518515250793083,0.2764083325459062,0.5990879904668633,0.1003670932525694,677.7056274414062
2,3.0,0.3558749770981671,0.2698121090346872,0.600063807989767,0.099746927424765,711.388427734375
3,4.0,0.3318112049976769,0.2501264489863938,0.5977571752337434,0.101903685660529,754.2367553710938
4,5.0,0.3279458434436736,0.2652653415498822,0.5977240265195733,0.1020152122077538,690.5758666992188
