,ratio,rndint,dataset,mape_ist,r2_ist,mape_ost,r2_ost
141,0.05,554.0,Grid2401,0.03817612574814463,0.6552718323758273,0.11988629625799486,0.06015678580361383
142,0.05,554.0,Sobol1,0.09319732550588436,0.5349462893551828,0.09284422697856322,0.40001401963233474
143,0.05,554.0,Sobol2,0.1056881798606856,0.4546958156245572,0.0938376711823104,0.3717161647712187
144,0.05,562.0,Grid1296,0.04936462753249685,0.6439078209129454,0.09617456496192775,0.41197614024869367
145,0.05,562.0,Grid2401,0.04784259816408462,0.5116969234335578,0.11996595323005617,0.05901925633197891
146,0.05,562.0,Sobol1,0.1141087175366638,0.5075483371483591,0.0926584710275931,0.4017906603921034
147,0.05,562.0,Sobol2,0.1014562884086501,0.5942125411233793,0.09319788992576576,0.3789897949705896
148,0.05,78.0,Grid1296,0.0899721815698812,0.5035760991950048,0.09617186414398646,0.39619376821667174
149,0.05,78.0,Grid2401,0.053350168221422835,0.48924104810881475,0.12034542884213442,0.05240380356318497
150,0.05,78.0,Sobol1,0.09233711197254267,0.56787244386749,0.09280455761671187,0.4003503618303105
151,0.05,78.0,Sobol2,0.12994038715051098,0.49600071800867607,0.09306672377103595,0.3808267961341464
152,0.05,222.0,Grid1296,0.0557462247230187,0.5977171654123941,0.09624564126621124,0.4092403589472958
153,0.05,222.0,Grid2401,0.0382656052325633,0.7527952965856682,0.11989311301142153,0.05913236587737314
154,0.05,222.0,Sobol1,0.10110750291950102,0.5753034482717333,0.09277907320501463,0.4006772790769332
155,0.05,222.0,Sobol2,0.10395551686170684,0.5195987273591263,0.09338955154523214,0.37729953310774456
156,0.05,294.0,Grid1296,0.05467752676412104,0.5390376469557194,0.09620716403281492,0.4055042360292256
157,0.05,294.0,Grid2401,0.04776725481714596,0.5395799864231456,0.12013576161757482,0.05532416906673454
158,0.05,294.0,Sobol1,0.08566365199680677,0.5590476033874294,0.09287902703883419,0.39989931969046644
159,0.05,294.0,Sobol2,0.1359794285348666,0.5188175335119214,0.0928343457234923,0.3834217870835762
160,0.05,725.0,Grid1296,0.04179809503717937,0.6242715707421291,0.0962011520671428,0.4114370951144286
161,0.05,725.0,Grid2401,0.045314309036752314,0.4697009238581058,0.12018545537480144,0.05610468513857658
162,0.05,725.0,Sobol1,0.1108127487287245,0.4255486441732249,0.09291370528474349,0.3990274232919243
163,0.05,725.0,Sobol2,0.10208504781903578,0.5376125254424666,0.09351280905089268,0.375473432655666
164,0.05,582.0,Grid1296,0.0684724688370554,0.4919422025462684,0.09629634433538671,0.40222713701224766
165,0.05,582.0,Grid2401,0.042131870327981796,0.6707990173466407,0.11972637356407374,0.06244265957949213
166,0.05,582.0,Sobol1,0.1313935231904663,0.4816926654586663,0.09261252702210138,0.4020945889864439
167,0.05,582.0,Sobol2,0.12256956789894524,0.5660329117918972,0.09292110363353351,0.3825572818819778
168,0.05,731.0,Grid1296,0.054577021697182614,0.5589362609994988,0.09605759818076162,0.4081612593611106
169,0.05,731.0,Grid2401,0.04147805442961687,0.6721871964929114,0.11963411435437503,0.06297365815201883
170,0.05,731.0,Sobol1,0.12148888042046908,0.5653391800013223,0.09266378057251042,0.40178358325559027
171,0.05,731.0,Sobol2,0.10687409061034624,0.37452898068140117,0.09438267764695052,0.36502714861505825
172,0.05,249.0,Grid1296,0.07004632376153157,0.5143466121983098,0.09621059559848194,0.406794831646732
173,0.05,249.0,Grid2401,0.04653796488469375,0.6585606251500571,0.11937475832031946,0.06748502398667933
174,0.05,249.0,Sobol1,0.08724166324251437,0.48688819812724093,0.09286511572778383,0.4002024184360746
175,0.05,249.0,Sobol2,0.11721145720349241,0.5555077004955801,0.09332773331382146,0.37763449748474476
176,0.05,791.0,Grid1296,0.04250391468148524,0.6546661351015655,0.09629349153019102,0.4098226856053975
