,ratio,rndint,dataset,rmse,mape,r2,rmse_all,mape_all,r2_all
561,0.15,725.0,Grid2401,37.699043645962476,0.04336851963470019,0.660389820715716,99.72204610769111,0.11568553610265815,0.08249887347245954
562,0.15,725.0,Sobol1,73.25733600422525,0.1002956143313661,0.5299959886778469,71.45102060871402,0.09311833948103612,0.412945255969565
563,0.15,725.0,Sobol2,73.75995762414765,0.10532541796684565,0.5031535053954392,72.34916296265666,0.09448620859307597,0.38170065091551586
564,0.15,582.0,Grid1296,52.4795773188781,0.05909518190209615,0.49628451197665724,78.2689950531967,0.09529687214060717,0.4046062663506861
565,0.15,582.0,Grid2401,37.74991579131896,0.04235706082393836,0.6712661711289925,100.32796358429954,0.11617404476116563,0.07137579811572536
566,0.15,582.0,Sobol1,78.00244902365827,0.11102490201086469,0.49953559398103675,71.88710293079623,0.09396828969913576,0.4092435019561955
567,0.15,582.0,Sobol2,78.75734656624819,0.10892836982759321,0.49772089799182195,72.37845560584793,0.09442450830673424,0.38547020190115855
568,0.15,731.0,Grid1296,50.6609845744942,0.05808291588057127,0.5154603646579308,77.76518654539738,0.09461934287900389,0.41197297367747443
569,0.15,731.0,Grid2401,38.321135980080776,0.041825107495698094,0.6067625961482145,100.28550224373903,0.1162321468332715,0.0680881820669137
570,0.15,731.0,Sobol1,76.23379146162334,0.10967342309813681,0.5374358520354108,71.91018891317114,0.0941858043412831,0.4105182703817628
571,0.15,731.0,Sobol2,77.22865798820622,0.10565725920127748,0.4813695126914498,73.19223352658668,0.09549324513403398,0.3665540622140724
572,0.15,249.0,Grid1296,56.41411213005023,0.06560669900034609,0.5532601418497434,78.2066985844308,0.09522149038731023,0.4084141303070865
573,0.15,249.0,Grid2401,41.85916817997442,0.04645162058658996,0.6278610845095127,99.99906241198374,0.11595017729400435,0.07927329022954466
574,0.15,249.0,Sobol1,75.59412887950987,0.10261230745402375,0.49917669499281414,71.71168449428421,0.09350101647991325,0.4084062051083597
575,0.15,249.0,Sobol2,77.53322244739027,0.11046015369074326,0.5778733925961819,72.17909414032498,0.09431916068695821,0.39559544700188665
576,0.15,791.0,Grid1296,51.76813283952463,0.057825657782065394,0.548269177218296,78.04344691813763,0.0950699800578064,0.40884852582307685
577,0.15,791.0,Grid2401,39.16117212567144,0.04423837286688961,0.6676907005178659,100.03598844138891,0.1160161666226,0.0773055544656327
578,0.15,791.0,Sobol1,77.77555070217572,0.10901074324967588,0.5249487649928177,71.51973341577927,0.09331996067830672,0.41873679344287507
579,0.15,791.0,Sobol2,75.47568452041878,0.10333292838368992,0.49517679215006194,72.4054220858416,0.09435395916023279,0.38027697496314916
580,0.15,35.0,Grid1296,54.67831594360511,0.06440124902909976,0.4623699552394195,78.08907093526845,0.09571804535096642,0.40749773566633696
581,0.15,35.0,Grid2401,38.63685998156548,0.04118358999732497,0.6829742621739107,99.45029579360559,0.115176741095801,0.08885932966516552
582,0.15,35.0,Sobol1,75.20828283419104,0.1028861740460786,0.6055854311759734,71.22365986689329,0.09274822741449934,0.42873927855939464
583,0.15,35.0,Sobol2,77.67970228413952,0.10665495759716068,0.4763332781720908,72.7061110624718,0.09478650497092712,0.37582356059974
584,0.15,180.0,Grid1296,53.09064735344447,0.061370842064357174,0.5798037962803774,78.53899473421913,0.09523473856516439,0.4026647642243013
585,0.15,180.0,Grid2401,38.26411366449062,0.04236096758240923,0.6665031183911896,99.57135822332616,0.11550859428781815,0.08493500821192357
586,0.15,180.0,Sobol1,72.15851059457883,0.098964870858358,0.5728233396673831,71.30446279049397,0.09294254154296207,0.4183271607767124
587,0.15,180.0,Sobol2,80.48591352372999,0.11467808366485774,0.5819307692134532,71.99350811162692,0.09392126459115047,0.40370888644589087
588,0.15,510.0,Grid1296,59.00561135271859,0.06767990554754191,0.5352445174197062,78.6073929199214,0.09548754628901711,0.4029428995833343
589,0.15,510.0,Grid2401,40.40203171945374,0.04491015900663838,0.66185447075267,99.76792993775743,0.11567794970450392,0.08535827274254482
590,0.15,510.0,Sobol1,71.45365409842528,0.09968170183864083,0.5061924357426026,71.65922942642644,0.09363770218084293,0.40610829317544106
591,0.15,510.0,Sobol2,81.15903153791461,0.11065194395481281,0.5483361814450418,72.33076976507925,0.09408770290647815,0.39271403259471704
592,0.15,593.0,Grid1296,55.70819822522,0.0637687957317049,0.5779987474145861,78.48846449908633,0.09548915102100416,0.40453126138481466
593,0.15,593.0,Grid2401,39.36761387236535,0.042340267364607706,0.6742814199727467,99.82508293948726,0.11557631758379214,0.08583452185303142
594,0.15,593.0,Sobol1,77.247479434757,0.10507781126045598,0.5104113526658349,71.74537599063011,0.09349194941139825,0.41200492245158116
595,0.15,593.0,Sobol2,79.7162965299892,0.11384221899420323,0.5700464399337442,71.60316457831796,0.0933330681026063,0.40767552819700803
596,0.15,634.0,Grid1296,43.43061103715148,0.05089173916009465,0.6238066460409233,77.37963992476631,0.09501076163139147,0.41764995930479143
597,0.15,634.0,Grid2401,43.93917731665591,0.046489214756928694,0.6330028509423118,99.69938705749273,0.11554778590436561,0.0882015623626724
598,0.15,634.0,Sobol1,81.61352970387256,0.11671278307746187,0.51571413824321,71.63830143485357,0.09348736974792256,0.420889900874297
599,0.15,634.0,Sobol2,84.68378045644243,0.12372239888973326,0.5277422480811738,72.02368353351932,0.0940070952775329,0.4024611053248781
600,0.2,678.0,Grid1296,45.47065361383059,0.05553568503787325,0.5542015874453644,77.18756916151095,0.09468943708012616,0.4164118523978
601,0.2,678.0,Grid2401,38.74500536158369,0.0427009470012543,0.6778143694814899,99.26716549611159,0.1146003667929476,0.0856433704427344
602,0.2,678.0,Sobol1,77.76837010950752,0.10949936869283416,0.5479763675566415,71.62524339276275,0.09368986084242364,0.4264804590189486
603,0.2,678.0,Sobol2,76.30357974157982,0.10260347425228786,0.4952313034385496,72.32223051992008,0.09421891776934067,0.38629274202663655
604,0.2,147.0,Grid1296,55.05525538405848,0.06450602020031745,0.5328845542162023,78.61202460709679,0.09516282614229354,0.39895815146050184
605,0.2,147.0,Grid2401,37.196730083009946,0.04230582810168796,0.6888335154857963,99.23140720273119,0.11455277298545298,0.08545357657035957
606,0.2,147.0,Sobol1,75.98585533834576,0.10471594279736182,0.5263653015128802,71.87559360307168,0.0939440597586327,0.41382345286273015
607,0.2,147.0,Sobol2,79.37334472445482,0.10984071563959677,0.49614440386976166,72.47912697624692,0.09459943342067083,0.39004983051079245
608,0.2,561.0,Grid1296,49.124095998687466,0.05565385669236163,0.5517640357264781,77.32284342041666,0.09473798892880568,0.41634201674012006
609,0.2,561.0,Grid2401,43.870110915342835,0.04633308936236562,0.591227375755002,99.97777297632517,0.11550511422620392,0.07260783457617015
610,0.2,561.0,Sobol1,78.94228446222736,0.11238081206282827,0.5371407540455213,71.93358772884264,0.09417184075601698,0.42116264689626726
611,0.2,561.0,Sobol2,76.19597478773247,0.10333962534839508,0.5109230421344167,73.04371540205024,0.09525843031855388,0.3755443220779172
612,0.2,237.0,Grid1296,50.43690452151436,0.05831384501600823,0.49173917642719756,77.91655825421618,0.09487133137784128,0.40628536478323496
613,0.2,237.0,Grid2401,44.16828469401042,0.04829275005655362,0.6076460099606071,100.57919265472721,0.11625733783981095,0.06402700241045545
614,0.2,237.0,Sobol1,79.53861189548384,0.11257474714444053,0.4957085890111149,71.82418821746813,0.09392460606927522,0.4188825037972713
615,0.2,237.0,Sobol2,81.17278766453016,0.11723821233356478,0.5253740272645488,72.46472389105942,0.09483139453642313,0.3960555229014012
616,0.2,588.0,Grid1296,49.346811385862736,0.06035039985763409,0.4720122648419893,76.89092054693924,0.09505376569287427,0.4210433658630023
617,0.2,588.0,Grid2401,39.37613500326177,0.04431261367662759,0.6712439930796169,99.01614860665511,0.11429259355224018,0.09241166499455022
618,0.2,588.0,Sobol1,77.32928628618068,0.10828063674361002,0.494682145418048,71.84838721080932,0.09392078045446622,0.41309301129246756
619,0.2,588.0,Sobol2,74.70950772658438,0.10127340764918696,0.5270513375808855,72.47269194146375,0.0944314176802987,0.38485182850401145
620,0.2,951.0,Grid1296,55.137557379718764,0.0628678266639096,0.5665454242471706,77.70360017070004,0.0944779718448514,0.4140281514073738
621,0.2,951.0,Grid2401,44.23388144552924,0.0483304518430905,0.6149860159116899,99.73559024702301,0.11532030095249758,0.07965127338998113
622,0.2,951.0,Sobol1,82.43087097549532,0.11736290797443524,0.5315342410619253,71.9982418091605,0.09418485324253294,0.42415476738467817
623,0.2,951.0,Sobol2,77.03879000882542,0.10649613644851526,0.4957648250683533,72.28727228925662,0.09425338137179298,0.3886094745028956
624,0.2,490.0,Grid1296,47.43624578965498,0.056544749973802086,0.5615516539925223,77.52170819648538,0.09458316686417273,0.41249605902498665
625,0.2,490.0,Grid2401,39.63041690177257,0.04381004632432007,0.6378472715190966,99.80097014162031,0.11526400100784516,0.07320988962892627
626,0.2,490.0,Sobol1,74.99459118292097,0.10011001500404783,0.5489054587067603,71.46962992090143,0.0929469805501019,0.4219808769263458
627,0.2,490.0,Sobol2,81.21676797209034,0.11338991926745988,0.4948582170058766,73.04403545276493,0.09547033020286788,0.38083964774203216
628,0.2,395.0,Grid1296,53.36380140283592,0.059826802128442616,0.5318640181445787,78.06843799500025,0.09470837224661408,0.4063905263029738
629,0.2,395.0,Grid2401,38.204624693302385,0.043772683903202124,0.6686766290853097,98.65417652106474,0.11407697206737294,0.0945180855614356
630,0.2,395.0,Sobol1,75.93322174427188,0.10240444096993033,0.5660635907388379,71.78310719029663,0.09366916353571073,0.42073022317310227
631,0.2,395.0,Sobol2,82.63018294616771,0.11837509158788126,0.5348556129371462,71.91901083230061,0.09398437500429517,0.40956636961917625
632,0.2,877.0,Grid1296,44.84088019401256,0.05403236486540867,0.44012637913354213,77.1030989146608,0.0947557848579942,0.41531723032558143
633,0.2,877.0,Grid2401,40.28729226650611,0.04363890919706688,0.6594742026034287,100.09860619247877,0.11544624592088004,0.0714671255971554
634,0.2,877.0,Sobol1,73.51952677828308,0.10122135202772302,0.5062514706213481,71.54349234294932,0.09341372839345839,0.41310792049786127
635,0.2,877.0,Sobol2,78.51323949691758,0.10921359798507309,0.510172917376446,72.48718289269435,0.09469665125664983,0.38920320467624325
636,0.2,297.0,Grid1296,48.929839082941264,0.05776886930117803,0.5638854681039922,77.69330124900164,0.09474934041853181,0.4106649693343025
637,0.2,297.0,Grid2401,37.91379450389428,0.04153760456398709,0.6934136782803835,98.44871264318827,0.1135471898526112,0.10155539542812186
638,0.2,297.0,Sobol1,74.89686083380543,0.10217775470801167,0.49354157543632426,71.97453313238599,0.09400479814926398,0.4063748319299526
639,0.2,297.0,Sobol2,72.48983333139468,0.0989824313062921,0.540984499311153,71.89570704878913,0.09365351115607587,0.39420586110812206
640,0.2,721.0,Grid1296,53.24240752608902,0.06309459805782809,0.5481967231887657,78.20892187990788,0.09510885961425847,0.40460780791718665
641,0.2,721.0,Grid2401,39.6330135785998,0.043487395328632945,0.6910324716773353,99.49378301413216,0.11484940100948651,0.0843346983543779
642,0.2,721.0,Sobol1,75.57754442688248,0.10420135446388322,0.48130655589243665,71.61757703303087,0.09334805893317766,0.4130016611915962
643,0.2,721.0,Sobol2,80.96421300403864,0.11531590978008545,0.5646072339864248,72.49578764922306,0.0947410361647436,0.40101850205554035
644,0.2,711.0,Grid1296,48.66957404726914,0.05665260923977787,0.5661386046835558,77.40543580884535,0.09470065952229634,0.41497538441749626
645,0.2,711.0,Grid2401,38.87374056888268,0.04252821811441813,0.6914809889201798,99.65857702601075,0.11486701826296708,0.08195332364453145
646,0.2,711.0,Sobol1,77.5625920588965,0.1075974048961025,0.5213111064806035,71.67148223432629,0.0935456699368102,0.4205872122211628
647,0.2,711.0,Sobol2,82.98304624974656,0.11789485011991792,0.5243143681967026,72.19350011237493,0.09417153375912453,0.40426976485128363
648,0.2,985.0,Grid1296,49.46110932429348,0.05695937814341191,0.5302142963896007,77.59063619541016,0.09458005677991911,0.4115811020490704
649,0.2,985.0,Grid2401,38.439898746139626,0.041779036708747296,0.6905182451885337,98.86769851351553,0.1139777445840721,0.09540075247576574
650,0.2,985.0,Sobol1,78.04944692287775,0.10818333291962484,0.5163160770060573,71.87781948954014,0.09385391129758809,0.4160831480366697
651,0.2,985.0,Sobol2,76.93378202801198,0.10684347528455992,0.5542902091199532,72.36516185224272,0.09436750076831012,0.39428531008743817
652,0.2,171.0,Grid1296,51.977026092008934,0.05949822616642496,0.558665845417849,78.2298166887756,0.09499518493583513,0.40400720514602284
653,0.2,171.0,Grid2401,42.79639714093159,0.047229710388467454,0.6403356110807803,99.13655693575834,0.11466935369174906,0.08975518559930884
654,0.2,171.0,Sobol1,76.7044420830932,0.10496139914192402,0.5243130193808174,72.0408148052908,0.0941492163985468,0.4120540418891926
655,0.2,171.0,Sobol2,79.24822730902895,0.11273633744327219,0.5623751230677752,72.46529992420794,0.0946200676176156,0.3981432023641559
656,0.2,75.0,Grid1296,47.40185143519003,0.0546233615916656,0.5141678657273722,77.82168053520896,0.09485047826051463,0.40674938733063304
657,0.2,75.0,Grid2401,42.28385260425267,0.046749325837441034,0.609890656156982,99.33470831080875,0.11494253583070006,0.08303899046014351
658,0.2,75.0,Sobol1,75.157786340978,0.10310041599008703,0.5645233419291863,71.34189875763334,0.09300929728874288,0.4269048514539512
659,0.2,75.0,Sobol2,73.88640797551375,0.09871619329596498,0.5092813328279657,72.91121319013898,0.09500645161228603,0.3738889646786362
660,0.2,16.0,Grid1296,51.25318280180938,0.05883474886833516,0.6097997284399506,78.22576216461067,0.09481396563844763,0.40543118767450326
661,0.2,16.0,Grid2401,38.14889893119988,0.041362845762890336,0.7028304616834986,99.31882185176893,0.1144457704093464,0.08758806071743963
662,0.2,16.0,Sobol1,72.32277592266435,0.09854573006596602,0.5599875276179731,71.44373874850817,0.09326314726232124,0.42023216279158027
663,0.2,16.0,Sobol2,79.54391124194201,0.1108665243975307,0.5073255592288162,72.84727196240615,0.0952422820266211,0.3835444255324748
664,0.2,669.0,Grid1296,45.04370069153964,0.052834151736020955,0.5933815025024687,77.20913202720152,0.09428990966717346,0.416889314684319
665,0.2,669.0,Grid2401,39.522261719253585,0.044089742568287106,0.641599212510438,99.0356883003196,0.11442515591925957,0.08773471500108476
666,0.2,669.0,Sobol1,79.97860146993253,0.11133702965926483,0.5382428493906247,71.88463105363003,0.0939337914056763,0.4226981250077626
667,0.2,669.0,Sobol2,76.14926025477244,0.10355472575569652,0.5316950310751938,72.47475811396525,0.09445478858622905,0.3878993692376771
668,0.2,530.0,Grid1296,57.34909747238567,0.06846014191077592,0.511916939227752,78.21901593502095,0.09511535747959811,0.405547355967914
669,0.2,530.0,Grid2401,44.79316786269435,0.048909267811080785,0.5776899179369304,99.79156368630505,0.11540082211743796,0.07588340872669996
670,0.2,530.0,Sobol1,72.04955165917107,0.09378937358965767,0.5120879614909031,71.67184476518612,0.0932265745104515,0.4087482201745687
671,0.2,530.0,Sobol2,78.98463580083141,0.11271392122477367,0.5450370721089459,72.44418624747767,0.0946544098699156,0.39627904183150464
672,0.2,999.0,Grid1296,51.899597231401124,0.060144825740965455,0.4787102188907931,78.5676113180903,0.09519077711163422,0.3966452723571857
673,0.2,999.0,Grid2401,36.77359185057009,0.04154348618320981,0.6499868973583518,98.81285302571341,0.11423604272735668,0.08852397345601704
674,0.2,999.0,Sobol1,75.18525886680423,0.10331515674175648,0.4872470890931203,71.9089414604879,0.09398944621597985,0.40684403259110324
675,0.2,999.0,Sobol2,76.65531067689867,0.10703836061119339,0.544463597311903,72.63758936139673,0.09486434759751093,0.3891506406867491
676,0.2,794.0,Grid1296,47.55362194399153,0.054097114907166774,0.5648285959593979,77.80865793145605,0.09471701549399628,0.4082543446801997
677,0.2,794.0,Grid2401,41.240134072444114,0.044182451483864994,0.6468476491747835,99.17417877982928,0.114576756815008,0.08742591145745182
678,0.2,794.0,Sobol1,79.54254708356311,0.11025115358945956,0.4934096100308639,71.74164111389767,0.09358554877826429,0.4183856115763924
679,0.2,794.0,Sobol2,82.17249239464456,0.11511219670288861,0.5041158619335762,72.43815725977008,0.09449315306353806,0.39618284089647515
680,0.2,936.0,Grid1296,51.42302821961952,0.060524951011322096,0.5248773715140109,77.66704030421646,0.09500778108147175,0.4112367421263531
681,0.2,936.0,Grid2401,38.69704627465484,0.04248574096078385,0.6120319927463124,98.56501325695038,0.11400275528850501,0.09232685612088842
682,0.2,936.0,Sobol1,77.99226172329811,0.11005646354744783,0.526936998974355,71.71446834860473,0.09376461201065546,0.4207764532287738
683,0.2,936.0,Sobol2,77.18049167688658,0.104889702377811,0.5235075333385051,72.29745699764436,0.09417166650860517,0.3915298438128866
684,0.2,111.0,Grid1296,49.89643421534356,0.057222214027661464,0.6222179967152754,77.54450978834153,0.09447242129832431,0.41558853524745054
685,0.2,111.0,Grid2401,42.30130142061432,0.04525103106396216,0.6755492268307323,99.5648725148644,0.1148064548157518,0.08753502629160592
686,0.2,111.0,Sobol1,73.70678809521446,0.09867271228689334,0.5113557507605018,71.70966405768787,0.09340263555660908,0.41134425057662694
687,0.2,111.0,Sobol2,81.93706013922213,0.11722402691723731,0.5456408440508452,72.68458539175103,0.09506625192718737,0.39627348186805367
688,0.2,816.0,Grid1296,50.96291150136744,0.059016937231560374,0.6111912811693156,77.51827995357237,0.09473169815782986,0.4162043291143229
689,0.2,816.0,Grid2401,38.23276691232322,0.04273079933048321,0.6631819779419225,99.44001974800285,0.1148378542837884,0.07973894117910474
690,0.2,816.0,Sobol1,71.59039131668281,0.09566210533675598,0.5359774390587598,71.55452239537554,0.09328119987354179,0.412920850579493
691,0.2,816.0,Sobol2,78.31712973303362,0.10904809643690302,0.4984319064366358,72.8410200442291,0.09525677805897852,0.381488729550585
692,0.2,968.0,Grid1296,43.27839441811178,0.05004696755594849,0.5985339490234101,77.16011624515363,0.0942353926864082,0.41695147656058573
693,0.2,968.0,Grid2401,41.96648872427146,0.04528329119071324,0.6772505082397952,99.5455975609634,0.11481474143414645,0.08771408154783289
694,0.2,968.0,Sobol1,70.27471363707065,0.09439139677748985,0.5222574990802518,71.64201898359,0.09344507659994418,0.40799632132753727
695,0.2,968.0,Sobol2,80.72523826782403,0.11529644030445471,0.5109493657374417,72.74590414933478,0.09517050022221456,0.3889702324888462
696,0.2,48.0,Grid1296,50.10883046556632,0.05844124624983121,0.5824418904177378,77.77995781289074,0.09486350341145276,0.41064271224242677
697,0.2,48.0,Grid2401,41.65505320996671,0.044503212777178586,0.6176037231554135,99.53411721930782,0.11490237002640893,0.081062581299845
698,0.2,48.0,Sobol1,73.63110409487467,0.10007765371391376,0.5449611465856377,71.43600136027173,0.0932097372222202,0.4192448978348797
699,0.2,48.0,Sobol2,79.8307767450196,0.11625003813002839,0.5376743955104536,72.15086314168272,0.09437882730944859,0.4026206291002157
700,0.2,986.0,Grid1296,49.52612083415027,0.05751825340913376,0.544421816527193,77.34605492934693,0.0948405960882843,0.4157425150376808
701,0.2,986.0,Grid2401,40.044300357097725,0.04268277481838883,0.6267565036067815,99.31694411762702,0.1146404699660109,0.0816157034665912
702,0.2,986.0,Sobol1,71.33477041076273,0.09474286968083181,0.5153232581478899,72.01097864761148,0.0940493185566228,0.4017860392393344
703,0.2,986.0,Sobol2,81.71041825979718,0.11981703499332777,0.5415347159255905,71.91461045641852,0.09416675381184315,0.40963563832556593
704,0.2,829.0,Grid1296,47.89807577752409,0.05665122387681643,0.5311018104131051,77.65277437493357,0.09493365802810363,0.40993201333068474
705,0.2,829.0,Grid2401,38.159731633479716,0.04233121581527596,0.664805824207855,99.69072728805125,0.11505009792573374,0.07521281282489611
706,0.2,829.0,Sobol1,76.83322143012785,0.10606340058507996,0.4786029923226661,72.20152850654398,0.0944678229622112,0.4032874027125224
707,0.2,829.0,Sobol2,82.71248613147309,0.12149226992628893,0.490362306877287,72.42741849598545,0.09486298924325962,0.39532436918849145
708,0.2,996.0,Grid1296,51.964833116874885,0.059734355440907626,0.5528902405282177,77.35990755743039,0.09482289150904921,0.4172142110935998
709,0.2,996.0,Grid2401,40.051136374598485,0.04395357048705676,0.693519812832524,100.14618226986171,0.1154053560927396,0.07373093830494681
710,0.2,996.0,Sobol1,74.39162887520166,0.10228444793299596,0.5637134159024814,71.5615595690682,0.09347884466303932,0.4214441411503026
711,0.2,996.0,Sobol2,77.70638803378294,0.10826556737116248,0.5167564780315878,72.37474402494331,0.09452142199030024,0.3915353250140622
712,0.2,272.0,Grid1296,55.72888891414416,0.06460057505099226,0.5414996130308906,78.30782438526315,0.09502695129119347,0.4042645833351669
713,0.2,272.0,Grid2401,40.778302710860935,0.04370487860317173,0.6251150896594018,98.77066412806961,0.11410310290430413,0.09282204736321853
714,0.2,272.0,Sobol1,75.01080154024706,0.10218088730968668,0.5306463986869051,71.56417155528324,0.093328900934596,0.41847846536100763
715,0.2,272.0,Sobol2,79.52279064611581,0.11560419761197441,0.560110030295689,72.15900288330536,0.09448433284041644,0.40373453363591394
716,0.2,759.0,Grid1296,51.95771627899266,0.05937496420036068,0.5730851350972961,78.11215331138386,0.09465178693147049,0.4061972403467361
717,0.2,759.0,Grid2401,43.764418706776524,0.04804845111490569,0.6019912762629733,98.6344336013547,0.11430235045364509,0.09825173168310097
718,0.2,759.0,Sobol1,78.45267202042531,0.11188183577260853,0.5212927667767979,71.84846756914706,0.09406974716489722,0.4190645277519186
719,0.2,759.0,Sobol2,80.6440148432232,0.11550640077633206,0.5430229868637084,72.69927568386167,0.09501758709637544,0.3935326035671328
720,0.2,390.0,Grid1296,51.105884921565774,0.05805826500738269,0.5881982309461405,78.27822145619875,0.09489089175366579,0.4037663151502622
721,0.2,390.0,Grid2401,39.451338592808526,0.044452818307027686,0.6502072962185994,98.6748646540464,0.11399076533645856,0.09465347197855234
722,0.2,390.0,Sobol1,74.12842145098861,0.10318981860224617,0.5825939864724419,71.03485002829848,0.09264821634205565,0.43445262067288093
723,0.2,390.0,Sobol2,79.22633056240558,0.11449591227492364,0.5251665896337474,72.06989416332804,0.09428088871912911,0.4012975893663824
724,0.2,930.0,Grid1296,55.73185017519432,0.06443841757875968,0.5426219400540975,78.39353608394687,0.09501236258432859,0.4029765887920268
725,0.2,930.0,Grid2401,40.9495726728537,0.04470304414502172,0.649528858320082,99.42537207258933,0.11485677965346337,0.0834028500733468
726,0.2,930.0,Sobol1,73.59784969026097,0.10068670570920206,0.506511474790664,71.75178336687603,0.09374317200354408,0.4097292452260457
727,0.2,930.0,Sobol2,80.18731641549643,0.11222309291400952,0.5341026261779697,72.32338863010115,0.09438514061343287,0.39878936512186314
728,0.2,633.0,Grid1296,42.76590904984467,0.050442077622701996,0.6118999832652172,76.74303527920107,0.0944760820314509,0.4234788580229737
729,0.2,633.0,Grid2401,39.121041516460956,0.043956308002122475,0.7025879719514759,99.45429201161001,0.11470591543840086,0.08674714024682872
730,0.2,633.0,Sobol1,73.0097527688068,0.09887749557620452,0.4943691082100137,71.8697799642424,0.09380485349330596,0.40632271285263954
731,0.2,633.0,Sobol2,82.6969989026992,0.11909578597585477,0.5187539884313903,72.29626980511055,0.09460265841670018,0.40109923547797255
732,0.2,928.0,Grid1296,54.204049044548654,0.06271473895838837,0.5712899234409178,78.62439822176646,0.09496680888585521,0.3995972920574472
733,0.2,928.0,Grid2401,36.620800111152846,0.0411064360188042,0.7117504234927678,98.41578975316841,0.11357536718069544,0.1020455668509086
734,0.2,928.0,Sobol1,72.56694872324205,0.09442925752667791,0.5280788849007899,71.60809649832255,0.09312475308303532,0.4119395771794545
735,0.2,928.0,Sobol2,77.40868718694908,0.10872490317567782,0.5259141063111714,72.43324713668976,0.09463867111979542,0.3904371881923141
736,0.2,854.0,Grid1296,54.77835873782798,0.06353982507934818,0.5802711843973463,77.99563863733412,0.09469795358918749,0.40984788878520084
737,0.2,854.0,Grid2401,38.1854571507792,0.04181617690583014,0.6575895766364401,99.58361756490746,0.11493913339158751,0.0763651723532186
738,0.2,854.0,Sobol1,74.68518352336183,0.10170096787801661,0.48751472712039734,72.13630968063276,0.09432412638549983,0.40283484574414663
739,0.2,854.0,Sobol2,83.822949306806,0.1216382902087318,0.5077224783484982,72.4533574811236,0.09480140443606339,0.39799502175772383
740,0.2,554.0,Grid1296,45.33173373076503,0.054064989959525925,0.5705249584510614,77.33103275946095,0.09470820235842485,0.41462746066424006
741,0.2,554.0,Grid2401,38.50663114112331,0.042712878718836486,0.6670944414721354,99.17408729943982,0.11448928580906713,0.08584763941956786
742,0.2,554.0,Sobol1,74.99871197127415,0.1040247707240603,0.5679186691427407,71.43694034286321,0.09326876308177605,0.4265028111490847
743,0.2,554.0,Sobol2,81.23681058664778,0.11606833861148641,0.5116330174768671,72.48711605755125,0.0947355187220005,0.3930084359228395
744,0.2,562.0,Grid1296,50.95903097835335,0.05898664923211732,0.6145446023336809,77.54645371112639,0.09480080458971903,0.4160348845516504
745,0.2,562.0,Grid2401,41.508513911496856,0.045297267736778495,0.6400371644816331,99.94356484134912,0.11537191646719161,0.0741352411118148
746,0.2,562.0,Sobol1,74.90722121654701,0.10178186474060029,0.5560828409494548,71.56778258612465,0.09338319735205135,0.42175991312026895
747,0.2,562.0,Sobol2,73.7635042312972,0.10047093697540015,0.5109499114802509,72.26103833866101,0.09414867294479394,0.386530325058259
748,0.2,78.0,Grid1296,57.9495776427996,0.06685320093014659,0.5210227161848027,78.97316259658497,0.0951451928490813,0.39462781846106953
749,0.2,78.0,Grid2401,44.83204651455473,0.04816850393386589,0.5913612797905095,99.94154214814128,0.11548838356136844,0.07544299000712462
750,0.2,78.0,Sobol1,69.90401199747406,0.09548656451836086,0.5646550923137421,71.46852911838752,0.0933204820763756,0.41486247137597987
751,0.2,78.0,Sobol2,82.20540906645412,0.11904651166997184,0.48750774878764225,72.01200698295145,0.09412499624202787,0.40305239582514785
752,0.2,222.0,Grid1296,44.19169628796513,0.051812813192535466,0.6467017311951697,77.17055733520465,0.09429348814341545,0.41870624531970035
753,0.2,222.0,Grid2401,42.98439380695244,0.047261903172948275,0.6475685179009589,99.96544711113204,0.115647279630989,0.0764312420907649
754,0.2,222.0,Sobol1,67.8372754607816,0.08769629363246635,0.5759163626278734,71.29191136657077,0.09265436627156012,0.4156552731075216
755,0.2,222.0,Sobol2,74.62475593140363,0.1020782097551999,0.545005834717818,71.9400602206652,0.09375136512922491,0.39808990327848726
756,0.2,294.0,Grid1296,52.809673657128045,0.05852642906805874,0.560584639271553,78.15780644651173,0.09465321260290617,0.4055591079374167
757,0.2,294.0,Grid2401,40.90823669697083,0.044573005471325935,0.6471179966583964,98.64420155764425,0.11391868426008053,0.0990799541053975
758,0.2,294.0,Sobol1,68.67039035837384,0.0930423755652274,0.5749801983879665,71.38056224362325,0.09320427480875085,0.4163534990370561
759,0.2,294.0,Sobol2,83.74065249879995,0.12162494242420478,0.5273468573414353,72.05650328848543,0.09417228835684734,0.4083947865559002
760,0.2,725.0,Grid1296,49.89936933549594,0.05810723652957068,0.5255936301324551,77.60686814545451,0.09467670066296754,0.41144339379736494
761,0.2,725.0,Grid2401,41.200414971154835,0.04505251270061637,0.620295145933168,98.83354657401858,0.1143903243569477,0.09269046294413108
762,0.2,725.0,Sobol1,72.16684296662676,0.09733342152167618,0.5045308730214876,71.66989333550484,0.09347212813341407,0.4077902260667515
763,0.2,725.0,Sobol2,75.00936546850176,0.10660731712152503,0.5303468567292511,72.39323750583716,0.09463043032153359,0.38919907532507125
764,0.2,582.0,Grid1296,52.557100267460875,0.05894437770090726,0.527871356022916,78.0660489114817,0.09490503911843502,0.4058176105685165
765,0.2,582.0,Grid2401,38.63460944490179,0.0425676811270552,0.6555669121999682,99.49955133510065,0.11485578977292156,0.07868467855139005
766,0.2,582.0,Sobol1,75.25937207115044,0.1050940727315006,0.4946036351429347,71.95134302231384,0.09410437962871121,0.40864336814857394
